"","site","ID","quad","size0","rep0","sur0_1","sur0_1_tp","size1","N1","L1","rep1","comm1","startyear","TSF","TBF"
"21327","CM","187","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",1,1
"21328","CM","186","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",1,1
"21329","CM","462","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",1,1
"21330","CM","463","6",91,NA,"1","1",140,"7","20",NA,NA,"2020",1,1
"21331","CM","238","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",1,1
"21332","CM","277","6",114,NA,"1","1",147,"7","21",NA,NA,"2020",1,1
"21333","CM","274","6",104,NA,"1","1",112,"7","16",NA,NA,"2020",1,1
"21334","CM","242","6",150,NA,"1","1",72,"3, 2","14, 15",NA,NA,"2020",1,1
"21335","CM","497","6",126,NA,"1","1",208,"8","26",NA,NA,"2020",1,1
"21336","CM","498","6",76,NA,"1","1",119,"7","17",NA,NA,"2020",1,1
"21337","CM","263","6",152,NA,"1","1",120,"10","12",NA,NA,"2020",1,1
"21338","CM","503","6",110,NA,"1","1",72,"4","18",6,"done frting","2020",1,1
"21339","CM","504","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",1,1
"21340","CM","505","6",140,NA,"1","1",156,"6","26",NA,NA,"2020",1,1
"21341","CM","506","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",1,1
"21342","CM","264","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",1,1
"21343","CM","237","6",110,NA,"1","1",52,"4","13",NA,NA,"2020",1,1
"21344","CM","507","6",161,NA,"0","0",NA,NA,NA,NA,NA,"2020",1,1
"21345","CM","508","6",98,NA,"1","1",30,"2","15",NA,NA,"2020",1,1
"21346","CM","509","6",92,NA,"1","1",96,"8","12",NA,NA,"2020",1,1
"21347","CM","510","6",200,NA,"1","1",255,"8, 3","27, 13",NA,NA,"2020",1,1
"21348","CM","512","6",232,NA,"1","1",60,"5","12",NA,NA,"2020",1,1
"21349","CM","511","6",112,NA,"1","1",72,"8","9",NA,NA,"2020",1,1
"21350","CM","239","6",126,NA,"1","1",70,"5","14",NA,NA,"2020",1,1
"21351","CM","243","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",1,1
"21352","CM","464","6",70,NA,"1","1",64,"4","16",NA,NA,"2020",1,1
"21353","CM","465","6",147,NA,"1","1",90,"6","15",NA,NA,"2020",1,1
"21354","CM","273","6",96,NA,"1","1",48,"4","12",NA,NA,"2020",1,1
"21355","CM","246","6",258,NA,"1","1",75,"3","25",6,NA,"2020",1,1
"21356","CM","466","6",147,NA,"1","1",105,"5","21",0,"inf herb","2020",1,1
"21357","CM","236","6",120,NA,"1","1",150,"5","30",NA,NA,"2020",1,1
"21358","CM","467","6",174,NA,"1","1",57,"3","19",NA,NA,"2020",1,1
"21359","CM","272","6",100,NA,"1","1",120,"8","15",NA,NA,"2020",1,1
"21360","CM","468","6",85,NA,"1","1",40,"5","8",NA,NA,"2020",1,1
"21361","CM","469","6",132,NA,"1","1",120,"8","15",NA,"herb","2020",1,1
"21362","CM","470","6",88,NA,"1","1",81,"9","9",NA,NA,"2020",1,1
"21363","CM","471","6",108,NA,"1","1",147,"7","21",NA,"herb","2020",1,1
"21364","CM","472","6",160,NA,"1","1",68,"4","17",NA,NA,"2020",1,1
"21365","CM","245","6",196,NA,"1","1",116,"4","29",NA,"herb","2020",1,1
"21366","CM","473","6",161,NA,"1","1",60,"5","12",NA,NA,"2020",1,1
"21367","CM","235","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",1,1
"21368","CM","476","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",1,1
"21369","CM","474","6",96,NA,"1","1",28,"4","7",NA,NA,"2020",1,1
"21370","CM","475","6",42,6,"1","1",108,"6","18",NA,NA,"2020",1,1
"21371","CM","262","6",84,6,"1","1",108,"6","18",NA,"herb","2020",1,1
"21372","CM","477","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",1,1
"21373","CM","478","6",180,NA,"1","1",100,"5","20",6,NA,"2020",1,1
"21374","CM","265","6",102,NA,"1","1",117,"9","13",NA,"herb","2020",1,1
"21375","CM","479","6",8,NA,"0","0",NA,NA,NA,NA,NA,"2020",1,1
"21376","CM","480","6",120,NA,"1","1",125,"5","25",NA,NA,"2020",1,1
"21377","CM","481","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",1,1
"21378","CM","482","6",115,NA,"1","1",70,"5","14",NA,NA,"2020",1,1
"21379","CM","271","6",156,NA,"1","1",69,"3","23",NA,NA,"2020",1,1
"21380","CM","483","6",144,NA,"1","1",162,"6","27",NA,NA,"2020",1,1
"21381","CM","18.12.","6",285,NA,"1","1",68,"4","17",NA,"herb","2020",1,1
"21382","CM","484","6",98,NA,"1","1",70,"7","10",NA,NA,"2020",1,1
"21383","CM","485","6",144,NA,"1","1",156,"6","26",NA,NA,"2020",1,1
"21384","CM","486","6",80,NA,"0","0",NA,NA,NA,NA,NA,"2020",1,1
"21385","CM","257","6",99,NA,"1","1",36,"4","9",NA,NA,"2020",1,1
"21386","CM","487","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",1,1
"21387","CM","234","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",1,1
"21388","CM","261","6",203,NA,"1","1",108,"6","18",NA,NA,"2020",1,1
"21389","CM","488","6",105,NA,"1","1",78,"6","13",NA,NA,"2020",1,1
"21390","CM","270","6",228,NA,"1","1",17,"1","17",NA,NA,"2020",1,1
"21391","CM","489","6",144,NA,"1","1",56,"4","14",NA,"herb","2020",1,1
"21392","CM","18.13.","6",24,NA,"1","1",10,"2","5",NA,NA,"2020",1,1
"21393","CM","232","6",65,NA,"1","1",95,"5","19",NA,NA,"2020",1,1
"21394","CM","490","6",140,NA,"1","1",15,"3","5",NA,NA,"2020",1,1
"21395","CM","18.15.","6",176,NA,"1","1",42,"2","21",NA,NA,"2020",1,1
"21396","CM","491","6",156,NA,"1","1",125,"5","25",NA,NA,"2020",1,1
"21397","CM","492","6",85,NA,"1","1",NA,"0",NA,NA,"sen","2020",1,1
"21398","CM","493","6",300,NA,"1","1",90,"3","30",NA,NA,"2020",1,1
"21399","CM","233","6",60,NA,"0","0",NA,NA,NA,NA,NA,"2020",1,1
"21400","CM","231","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",1,1
"21401","CM","494","6",160,NA,"1","1",90,"5","18",NA,NA,"2020",1,1
"21402","CM","278","6",108,NA,"1","1",72,"4","18",NA,NA,"2020",1,1
"21403","CM","276","6",360,NA,"1","1",NA,NA,NA,NA,"PresAlive21","2020",1,1
"21404","CM","258","6",216,NA,"1","1",104,"8","13",NA,NA,"2020",1,1
"21405","CM","268","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",1,1
"21406","CM","495","6",156,8,"1","1",120,"6","20",0,"inf herb","2020",1,1
"21407","CM","254","6",126,NA,"1","1",16,"1","16",NA,NA,"2020",1,1
"21408","CM","269","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",1,1
"21409","CM","253","6",192,NA,"1","1",NA,"0",NA,NA,"new lvs","2020",1,1
"21410","CM","255","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",1,1
"21411","CM","496","6",320,NA,"1","1",402,"6","67",8,NA,"2020",1,1
"21412","CM","259","6",170,NA,"1","1",135,"9","15",NA,"herb","2020",1,1
"21413","CM","260","6",77,NA,"1","1",36,"6","6",NA,NA,"2020",1,1
"21414","CM","18.14.","6",105,NA,"1","1",80,"4","20",NA,NA,"2020",1,1
"21415","CM","248","6",232,NA,"1","1",87,"3","29",NA,"herb","2020",1,1
"21416","CM","499","6",91,NA,"1","1",24,"4","6",NA,NA,"2020",1,1
"21417","CM","228","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",1,1
"21418","CM","500","6",51,NA,"0","0",NA,NA,NA,NA,NA,"2020",1,1
"21419","CM","227","6",252,NA,"1","1",18,"1","18",NA,"herb","2020",1,1
"21420","CM","501","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",1,1
"21421","CM","250","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",1,1
"21422","CM","249","6",76,NA,"1","1",68,"4","17",NA,NA,"2020",1,1
"21423","CM","230","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",1,1
"21424","CM","18.16.","6",110,NA,"1","1",66,"3","22",NA,"old y = 18","2020",1,1
"21425","CM","251","6",250,NA,"1","1",144,"6","24",NA,NA,"2020",1,1
"21426","CM","266","6",125,11,"1","1",42,"2","21",NA,"herb","2020",1,1
"21427","CM","502","6",100,NA,"1","1",66,"6","11",NA,NA,"2020",1,1
"21428","CM","275","6",102,NA,"1","1",18,"2","9",NA,NA,"2020",1,1
"21429","CM","229","6",130,NA,"1","1",174,"6","29",NA,"qs25-50","2020",1,1
"21430","CM","252","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",1,1
"21431","CM","513","7",116,NA,"1","1",72,"3","24",NA,NA,"2020",1,1
"21432","CM","514","7",162,NA,"1","1",78,"3","26",NA,"herb","2020",1,1
"21433","CM","312","7",188,NA,"1","1",27,"1","27",NA,NA,"2020",1,1
"21434","CM","289","7",162,NA,"1","1",63,"3","21",NA,NA,"2020",1,1
"21435","CM","523","7",50,NA,"1","1",45,"3","15",NA,NA,"2020",1,1
"21436","CM","281","7",75,NA,"1","1",50,"2","25",NA,NA,"2020",1,1
"21437","CM","18.35.","7",NA,NA,"0","0",NA,NA,NA,NA,NA,"2020",1,1
"21438","CM","290","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",1,1
"21439","CM","18.17.","7",135,NA,"1","1",132,"4","33",NA,NA,"2020",1,1
"21440","CM","18.18.","7",84,NA,"0","0",NA,NA,NA,NA,NA,"2020",1,1
"21441","CM","313","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",1,1
"21442","CM","285","7",130,NA,"0","0",NA,NA,NA,NA,NA,"2020",1,1
"21443","CM","299","7",200,NA,"1","1",33,"1","33",NA,NA,"2020",1,1
"21444","CM","532","7",301,NA,"1","1",240,"4","60",NA,NA,"2020",1,1
"21445","CM","18.36.","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",1,1
"21446","CM","280","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",1,1
"21447","CM","18.37.","7",14,NA,"0","0",NA,NA,NA,NA,NA,"2020",1,1
"21448","CM","288","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",1,1
"21449","CM","308","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",1,1
"21450","CM","310","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",1,1
"21451","CM","18.38.","7",145,NA,"1","1",135,"5","27",NA,NA,"2020",1,1
"21452","CM","287","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",1,1
"21453","CM","302","7",198,NA,"1","1",68,"4","17",NA,NA,"2020",1,1
"21454","CM","279","7",306,NA,"1","1",NA,NA,NA,NA,"PresAlive21","2020",1,1
"21455","CM","298","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",1,1
"21456","CM","311","7",18,NA,"1","1",NA,NA,NA,NA,"missed","2020",1,1
"21457","CM","309","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",1,1
"21458","CM","291","7",72,NA,"0","0",NA,NA,NA,NA,NA,"2020",1,1
"21459","CM","18.39.","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",1,1
"21460","CM","515","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",1,1
"21461","CM","292","7",270,NA,"1","1",44,"4","11",NA,NA,"2020",1,1
"21462","CM","18.40.","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",1,1
"21463","CM","516","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",1,1
"21464","CM","517","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",1,1
"21465","CM","518","7",140,NA,"1","1",80,"5","16",NA,NA,"2020",1,1
"21466","CM","519","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",1,1
"21467","CM","520","7",192,NA,"1","1",30,"3","10",NA,NA,"2020",1,1
"21468","CM","315","7",155,NA,"1","1",75,"3","25",NA,"herb","2020",1,1
"21469","CM","521","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",1,1
"21470","CM","316","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",1,1
"21471","CM","18.19.","7",45,NA,"1","1",20,"2","10",NA,NA,"2020",1,1
"21472","CM","522","7",138,NA,"1","1",51,"3","17",NA,"nail gone; same pl?","2020",1,1
"21473","CM","524","7",56,NA,"1","1",56,"4","14",NA,NA,"2020",1,1
"21474","CM","282","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",1,1
"21475","CM","303","7",75,NA,"1","1",36,"2","18",NA,NA,"2020",1,1
"21476","CM","297","7",174,NA,"1","1",15,"1","15",NA,NA,"2020",1,1
"21477","CM","525","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",1,1
"21478","CM","283","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",1,1
"21479","CM","284","7",130,NA,"1","1",14,"1","14",NA,NA,"2020",1,1
"21480","CM","301","7",140,NA,"1","1",16,"1","16",NA,NA,"2020",1,1
"21481","CM","293","7",148,NA,"1","1",NA,NA,NA,NA,"PresAlive21","2020",1,1
"21482","CM","318","7",100,NA,"1","1",70,"5","14",NA,NA,"2020",1,1
"21483","CM","18.20.","7",182,NA,"1","1",NA,NA,NA,NA,"PresAlive21","2020",1,1
"21484","CM","307","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",1,1
"21485","CM","300","7",192,NA,"1","1",60,"5","12",NA,NA,"2020",1,1
"21486","CM","18.21.","7",78,NA,"0","0",NA,NA,NA,NA,NA,"2020",1,1
"21487","CM","295","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",1,1
"21488","CM","526","7",102,NA,"1","1",80,"5","16",NA,NA,"2020",1,1
"21489","CM","527","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",1,1
"21490","CM","304","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",1,1
"21491","CM","305","7",224,NA,"1","1",114,"6","19",NA,NA,"2020",1,1
"21492","CM","286","7",132,NA,"1","1",63,"3","21",NA,NA,"2020",1,1
"21493","CM","18.24.","7",90,NA,"1","1",90,"5","18",NA,NA,"2020",1,1
"21494","CM","528","7",108,NA,"1","1",22,"1","22",NA,NA,"2020",1,1
"21495","CM","529","7",102,NA,"1","1",36,"2","18",NA,NA,"2020",1,1
"21496","CM","18.23.","7",150,NA,"1","1",39,"3","13",NA,NA,"2020",1,1
"21497","CM","296","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",1,1
"21498","CM","18.25.","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",1,1
"21499","CM","18.22.","7",60,NA,"0","0",NA,NA,NA,NA,NA,"2020",1,1
"21500","CM","530","7",112,NA,"1","1",NA,NA,NA,NA,"old y=47; PresAlive21","2020",1,1
"21501","CM","18.26.","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",1,1
"21502","CM","531","7",102,NA,"1","1",46,"2","23",NA,NA,"2020",1,1
"21503","CM","18.28.","7",130,NA,"1","1",36,"2","18",NA,NA,"2020",1,1
"21504","CM","294","7",320,NA,"1","1",NA,NA,NA,NA,"PresAlive21","2020",1,1
"21505","CM","18.27.","7",248,NA,"1","1",105,"5","21",NA,NA,"2020",1,1
"21506","CM","317","7",348,NA,"1","1",66,"2","33",NA,"herb; qns 25-50","2020",1,1
"21507","GSP-BI","1","east",186,NA,"1","1",40,"2","20",NA,NA,"2020",0,3
"21508","GSP-BI","2","east",NA,NA,"1","1",240,"5","48",NA,"new nail; same pl?","2020",0,3
"21509","GSP-BI","3","east",NA,NA,"1","1",24,"2","12",NA,NA,"2020",0,3
"21510","GSP-BI","4","east",52,NA,"1","1",90,"5","18",NA,NA,"2020",0,3
"21511","GSP-BI","5","east",155,NA,"1","1",102,"6","17",NA,NA,"2020",0,3
"21512","GSP-BI","6","east",114,NA,"1","1",30,"3","10",NA,NA,"2020",0,3
"21513","GSP-BI","7","east",51,NA,"0","0",NA,NA,NA,NA,NA,"2020",0,3
"21514","GSP-BI","8","east",126,NA,"1","1",80,"8","10",NA,NA,"2020",0,3
"21515","GSP-BI","9","east",63,NA,"1","1",95,"5","19",NA,NA,"2020",0,3
"21516","GSP-BI","10","east",208,NA,"1","1",90,"2","45",5,"fr. Done","2020",0,3
"21517","GSP-BI","11","east",11,NA,"1","1",NA,NA,NA,NA,"PresAlive21","2020",0,3
"21518","GSP-BI","12","east",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",0,3
"21519","GSP-BI","13","east",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",0,3
"21520","GSP-BI","14","east",10,NA,"1","1",132,"6","22",NA,NA,"2020",0,3
"21521","GSP-BI","15","east",62,NA,"1","1",80,"4","20",NA,NA,"2020",0,3
"21522","GSP-BI","16","east",35,NA,"1","1",68,"34","2",NA,NA,"2020",0,3
"21523","GSP-BI","17","east",134,NA,"1","1",301,"3,3,4","35, 32, 25",NA,NA,"2020",0,3
"21524","GSP-BI","18","east",213,NA,"1","1",96,"3, 4","8, 18",NA,NA,"2020",0,3
"21525","GSP-BI","19","east",38,NA,"1","1",60,"5","12",NA,NA,"2020",0,3
"21526","GSP-BI","20","east",24,NA,"1","1",335,"5","67",NA,NA,"2020",0,3
"21527","GSP-BI","21","east",108,NA,"1","1",161,"7","23",NA,NA,"2020",0,3
"21528","GSP-BI","22","east",216,NA,"1","1",234,"9","26",NA,NA,"2020",0,3
"21529","GSP-BI","23","east",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",0,3
"21530","GSP-BI","24","east",208,NA,"1","1",72,"4","18",NA,NA,"2020",0,3
"21531","GSP-BI","25","east",8,NA,"1","1",12,"1","12",NA,NA,"2020",0,3
"21532","GSP-BI","26","east",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",0,3
"21533","GSP-BI","27","east",28,NA,"1","1",140,"5","28",NA,NA,"2020",0,3
"21534","GSP-BI","28","east",18,NA,"1","1",489,"6, 5","44, 45",NA,NA,"2020",0,3
"21535","GSP-BI","29","east",126,NA,"1","1",24,"3","8",NA,NA,"2020",0,3
"21536","GSP-BI","30","east",120,NA,"1","1",112,"3, 1","28, 28",NA,NA,"2020",0,3
"21537","GSP-BI","31","east",80,NA,"1","1",30,"3","10",NA,NA,"2020",0,3
"21538","GSP-BI","32","east",60,NA,"1","1",15,"5","3",NA,"same pl?","2020",0,3
"21539","GSP-BI","33","east",78,NA,"1","1",75,"3","25",NA,NA,"2020",0,3
"21540","GSP-BI","34","east",248,NA,"1","1",60,"4","15",NA,NA,"2020",0,3
"21541","GSP-BI","35","east",87,NA,"1","1",125,"5","25",NA,"qns25-50","2020",0,3
"21542","GSP-BI","36","east",92,NA,"1","1",156,"6","26",NA,NA,"2020",0,3
"21543","GSP-BI","37","east",217,NA,"1","1",39,"3","13",NA,NA,"2020",0,3
"21544","GSP-BI","38","east",252,NA,"1","1",154,"7","22",NA,NA,"2020",0,3
"21545","GSP-BI","39","east",80,NA,"1","1",144,"6","24",NA,NA,"2020",0,3
"21546","GSP-BI","40","east",78,NA,"1","1",138,"6","23",NA,NA,"2020",0,3
"21547","GSP-BI","41","east",189,NA,"1","1",11,"1","11",NA,NA,"2020",0,3
"21548","GSP-BI","42","east",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",0,3
"21549","GSP-BI","18.40.","east",136,NA,"1","1",100,"4","25",NA,NA,"2020",0,3
"21550","GSP-BI","43","east",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",0,3
"21551","GSP-BI","44","east",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",0,3
"21552","GSP-BI","45","east",490,NA,"1","1",174,"6","29",NA,NA,"2020",0,3
"21553","GSP-BI","46","east",NA,NA,"0","0",NA,NA,NA,NA,NA,"2020",0,3
"21554","GSP-BI","47","east",NA,NA,"0","0",NA,NA,NA,NA,NA,"2020",0,3
"21555","GSP-BI","48","east",93,NA,"1","1",45,"3","15",NA,NA,"2020",0,3
"21556","GSP-BI","18.41.","east",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",0,3
"21557","GSP-BI","49","east",33,NA,"1","1",58,"2","29",NA,NA,"2020",0,3
"21558","GSP-BI","50","east",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",0,3
"21559","GSP-BI","51","east",41,NA,"0","0",NA,NA,NA,NA,NA,"2020",0,3
"21560","GSP-BI","52","east",25,NA,"1","1",228,"6","38",NA,NA,"2020",0,3
"21561","GSP-BI","53","east",58,NA,"1","1",200,"8","25",NA,NA,"2020",0,3
"21562","GSP-BI","54","east",26,NA,"0","0",NA,NA,NA,NA,NA,"2020",0,3
"21563","GSP-BI","55","east",93,NA,"1","1",126,"3","42",NA,NA,"2020",0,3
"21564","GSP-BI","56","east",58,NA,"1","1",99,"3","33",NA,NA,"2020",0,3
"21565","GSP-BI","57","east",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",0,3
"21566","GSP-BI","58","east",72,NA,"1","1",250,"5","50",NA,NA,"2020",0,3
"21567","GSP-BI","59","east",163,NA,"1","1",313,"5, 6","5, 48",NA,"sm ros other pl?","2020",0,3
"21568","GSP-BI","60","east",36,NA,"1","1",110,"5","22",NA,NA,"2020",0,3
"21569","GSP-BI","61","east",20,NA,"1","1",182,"7","26",NA,NA,"2020",0,3
"21570","GSP-BI","62","east",NA,NA,"1","1",63,"3","21",NA,NA,"2020",0,3
"21571","GSP-BI","63","east",300,NA,"1","1",60,"5","12",NA,NA,"2020",0,3
"21572","GSP-BI","64","east",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",0,3
"21573","GSP-BI","65","east",54,NA,"1","1",50,"5","10",NA,NA,"2020",0,3
"21574","GSP-BI","66","east",110,NA,"1","1",105,"7","15",NA,NA,"2020",0,3
"21575","GSP-BI","67","east",28,NA,"1","1",90,"6","15",NA,NA,"2020",0,3
"21576","GSP-BI","68","east",112,NA,"1","1",68,"4","17",NA,NA,"2020",0,3
"21577","GSP-BI","69","east",90,NA,"1","1",184,"8","23",NA,NA,"2020",0,3
"21578","GSP-BI","70","east",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",0,3
"21579","GSP-BI","71","east",36,NA,"1","1",160,"5","32",NA,NA,"2020",0,3
"21580","GSP-BI","72","east",92,NA,"1","1",60,"4","15",NA,NA,"2020",0,3
"21581","GSP-BI","73","east",85,NA,"1","1",9,"1","9",NA,NA,"2020",0,3
"21582","GSP-BI","74","east",NA,NA,"1","1",96,"8","12",NA,"qns125-150","2020",0,3
"21583","GSP-BI","75","east",60,NA,"0","0",NA,NA,NA,NA,NA,"2020",0,3
"21584","GSP-BI","76","east",NA,NA,"1","1",119,"7","17",NA,NA,"2020",0,3
"21585","GSP-BI","77","east",58,NA,"1","1",60,"3","20",NA,NA,"2020",0,3
"21586","GSP-BI","78","east",132,NA,"1","1",231,"7","33",NA,NA,"2020",0,3
"21587","GSP-BI","79","east",110,NA,"1","1",120,"8","15",NA,NA,"2020",0,3
"21588","GSP-BI","80","east",60,NA,"1","1",25,"5","5",NA,"same pl?","2020",0,3
"21589","GSP-BI","81","east",168,NA,"1","1",115,"5","23",NA,NA,"2020",0,3
"21590","GSP-BI","82","east",78,NA,"0","0",NA,NA,NA,NA,NA,"2020",0,3
"21591","GSP-BI","83","east",90,NA,"0","0",NA,NA,NA,NA,NA,"2020",0,3
"21592","GSP-BI","84","east",NA,NA,"0","0",NA,NA,NA,NA,NA,"2020",0,3
"21593","GSP-BI","85","east",52,NA,"0","0",NA,NA,NA,NA,NA,"2020",0,3
"21594","GSP-BI","86","east",42,NA,"0","0",NA,NA,NA,NA,NA,"2020",0,3
"21595","GSP-BI","87","east",52,NA,"1","1",28,"1","28",NA,NA,"2020",0,3
"21596","GSP-BI","88","east",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",0,3
"21597","GSP-BI","90","east",33,NA,"0","0",NA,NA,NA,NA,NA,"2020",0,3
"21598","GSP-BI","18.42.","east",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",0,3
"21599","GSP-BI","91","east",NA,NA,"1","1",56,"4","14",NA,NA,"2020",0,3
"21600","GSP-BI","92","east",NA,NA,"1","1",20,"1","20",NA,NA,"2020",0,3
"21601","GSP-BI","93","east",198,NA,"1","1",126,"6","21",NA,NA,"2020",0,3
"21602","GSP-BI","94","east",NA,NA,"0","0",NA,NA,NA,NA,NA,"2020",0,3
"21603","GSP-BI","95","east",180,NA,"1","1",126,"7","18",NA,NA,"2020",0,3
"21604","GSP-BI","96","east",108,NA,"0","0",NA,NA,NA,NA,NA,"2020",0,3
"21605","GSP-BI","97","east",125,NA,"1","1",NA,NA,NA,NA,"PresAlive21","2020",0,3
"21606","GSP-BI","98","east",363,NA,"1","1",230,"10","23",NA,NA,"2020",0,3
"21607","GSP-BI","18.43.","east",138,NA,"1","1",170,"5","34",NA,NA,"2020",0,3
"21608","GSP-BI","18.44.","east",64,NA,"1","1",190,"5","38",NA,NA,"2020",0,3
"21609","GSP-BI","99","east",33,NA,"1","1",90,"5","18",NA,NA,"2020",0,3
"21610","GSP-BI","18.45.","east",34,NA,"1","1",22,"2","11",NA,NA,"2020",0,3
"21611","GSP-BI","100","east",270,NA,"1","1",152,"8","19",NA,NA,"2020",0,3
"21612","GSP-BI","18.46.","east",16,NA,"1","1",70,"2","35",NA,NA,"2020",0,3
"21613","GSP-BI","101","east",96,NA,"1","1",30,"2","15",NA,NA,"2020",0,3
"21614","GSP-BI","102","east",92,NA,"1","1",60,"4","15",NA,NA,"2020",0,3
"21615","GSP-BI","103","east",56,NA,"1","1",64,"4","16",NA,NA,"2020",0,3
"21616","GSP-BI","104","east",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",0,3
"21617","GSP-BI","105","east",32,NA,"1","1",108,"9","12",NA,"no nail; same pl?","2020",0,3
"21618","GSP-BI","106","east",44,NA,"1","1",30,"3","10",NA,NA,"2020",0,3
"21619","GSP-BI","107","east",203,NA,"1","1",150,"6","25",NA,NA,"2020",0,3
"21620","GSP-BI","108","east",60,NA,"1","1",136,"8","17",NA,NA,"2020",0,3
"21621","GSP-BI","18.47.","east",46,NA,"1","1",62,"2","31",NA,NA,"2020",0,3
"21622","GSP-BI","109","east",26,NA,"1","1",125,"5","25",NA,NA,"2020",0,3
"21623","GSP-BI","110","east",408,NA,NA,NA,NA,NA,NA,NA,"nail gone; many umn plts","2020",0,3
"21624","GSP-BI","111","east",33,NA,"1","1",300,"5","60",9,"fr. done","2020",0,3
"21625","GSP-BI","112","east",110,NA,"1","1",109,"3, 4","15, 16",NA,NA,"2020",0,3
"21626","GSP-BI","113","east",231,NA,"1","1",72,"6","12",NA,"qns175-200","2020",0,3
"21627","GSP-BI","114","east",75,NA,"1","1",96,"4","24",NA,NA,"2020",0,3
"21628","GSP-BI","115","east",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",0,3
"21629","GSP-BI","116","east",48,NA,"1","1",33,"1","33",NA,NA,"2020",0,3
"21630","GSP-BI","117","east",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",0,3
"21631","GSP-BI","118","east",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020",0,3
