,"(deg C) Maximum Temperature (gridMET) at -79.2103E,35.1464N, 1979-01-01 to 2026-04-10"
"2007-03-18",9.9037
"2007-03-19",18.1634
"2007-03-20",22.5241
"2007-03-21",17.554
"2007-03-22",23.9842
"2007-03-23",28.164
"2007-03-24",29.4136
"2007-03-25",27.9535
"2007-03-26",21.064
"2007-03-27",29.2437
"2007-03-28",30.8331
"2007-03-29",20.2638
"2007-03-30",21.1735
"2007-03-31",24.9433
"2007-04-01",26.923
"2007-04-02",29.5022
"2007-04-03",30.2926
"2007-04-04",28.9125
"2007-04-05",15.6223
"2007-04-06",13.8126
"2007-04-07",10.3629
"2007-04-08",12.6528
"2007-04-09",13.5626
"2007-04-10",17.6722
"2007-04-11",19.1927
"2007-04-12",24.4324
"2007-04-13",19.1828
"2007-04-14",23.8427
"2007-04-15",24.063
"2007-04-16",16.3327
"2007-04-17",21.6328
"2007-04-18",20.9729
"2007-04-19",16.1123
"2007-04-20",20.5321
"2007-04-21",24.8731
"2007-04-22",27.6924
"2007-04-23",27.983
"2007-04-24",29.5428
"2007-04-25",30.2323
"2007-04-26",31.0128
"2007-04-27",29.2326
"2007-04-28",25.6327
"2007-04-29",27.8525
"2007-04-30",29.5564
"2007-05-01",31.9152
"2007-05-02",32.3954
"2007-05-03",27.5656
"2007-05-04",17.7953
"2007-05-05",21.3164
"2007-05-06",20.116
"2007-05-07",18.7359
"2007-05-08",20.8559
"2007-05-09",26.7962
"2007-05-10",28.6761
"2007-05-11",29.8063
"2007-05-12",30.1461
"2007-05-13",26.7863
"2007-05-14",24.3154
"2007-05-15",27.4561
"2007-05-16",29.4259
"2007-05-17",24.7155
"2007-05-18",22.3653
"2007-05-19",22.5463
"2007-05-20",28.2859
"2007-05-21",30.2261
"2007-05-22",30.1461
"2007-05-23",26.8159
"2007-05-24",27.1963
"2007-05-25",28.6158
"2007-05-26",30.9661
"2007-05-27",30.5758
"2007-05-28",31.6555
"2007-05-29",32.2353
"2007-05-30",31.706
"2007-05-31",30.7494
"2007-06-01",29.4997
"2007-06-02",28.2994
"2007-06-03",24.1197
"2007-06-04",31.5705
"2007-06-05",31.1199
"2007-06-06",30.2902
"2007-06-07",33.81
"2007-06-08",34.8097
"2007-06-09",33.6905
"2007-06-10",29.89
"2007-06-11",28.8202
"2007-06-12",28.2501
"2007-06-13",26.7396
"2007-06-14",23.5694
"2007-06-15",24.4804
"2007-06-16",28.83
"2007-06-17",32.0704
"2007-06-18",34.2803
"2007-06-19",34.3197
"2007-06-20",30.5598
"2007-06-21",30.6398
"2007-06-22",32.9703
"2007-06-23",32.0495
"2007-06-24",33.24
"2007-06-25",31.2197
"2007-06-26",33.1403
"2007-06-27",32.4902
"2007-06-28",32.6502
"2007-06-29",32.6404
"2007-06-30",31.8956
"2007-07-01",30.6854
"2007-07-02",28.8152
"2007-07-03",28.8756
"2007-07-04",30.8663
"2007-07-05",33.3655
"2007-07-06",34.4354
"2007-07-07",31.8254
"2007-07-08",33.496
"2007-07-09",33.1353
"2007-07-10",33.8457
"2007-07-11",32.1553
"2007-07-12",32.3462
"2007-07-13",30.476
"2007-07-14",31.3859
"2007-07-15",31.6863
"2007-07-16",33.2363
"2007-07-17",32.8054
"2007-07-18",33.3655
"2007-07-19",35.1064
"2007-07-20",31.3354
"2007-07-21",28.3659
"2007-07-22",29.0455
"2007-07-23",30.1153
"2007-07-24",31.7663
"2007-07-25",32.4557
"2007-07-26",31.9854
"2007-07-27",32.6059
"2007-07-28",32.9457
"2007-07-29",30.0058
"2007-07-30",30.1252
"2007-07-31",30.8725
"2007-08-01",32.5628
"2007-08-02",33.4628
"2007-08-03",33.8629
"2007-08-04",35.1433
"2007-08-05",35.7121
"2007-08-06",37.533
"2007-08-07",37.9528
"2007-08-08",39.5926
"2007-08-09",39.7527
"2007-08-10",39.9731
"2007-08-11",32.4533
"2007-08-12",35.0522
"2007-08-13",36.7327
"2007-08-14",35.0325
"2007-08-15",36.6822
"2007-08-16",38.6323
"2007-08-17",38.183
"2007-08-18",35.2529
"2007-08-19",37.693
"2007-08-20",38.103
"2007-08-21",38.673
"2007-08-22",35.5127
"2007-08-23",33.773
"2007-08-24",34.6829
"2007-08-25",36.0827
"2007-08-26",34.1128
"2007-08-27",30.9131
"2007-08-28",33.1021
"2007-08-29",32.0728
"2007-08-30",31.5127
"2007-08-31",30.6398
"2007-09-01",31.0399
"2007-09-02",30.2988
"2007-09-03",32.2095
"2007-09-04",33.3298
"2007-09-05",34.1399
"2007-09-06",34.0993
"2007-09-07",33.0196
"2007-09-08",32.2994
"2007-09-09",34.9488
"2007-09-10",36.0888
"2007-09-11",35.5594
"2007-09-12",30.4194
"2007-09-13",31.2098
"2007-09-14",30.2988
"2007-09-15",28.0298
"2007-09-16",23.6592
"2007-09-17",23.7196
"2007-09-18",24.9495
"2007-09-19",27.099
"2007-09-20",21.7891
"2007-09-21",28.59
"2007-09-22",29.8888
"2007-09-23",32.4188
"2007-09-24",29.5995
"2007-09-25",30.3394
"2007-09-26",31.3194
"2007-09-27",31.6592
"2007-09-28",30.1498
"2007-09-29",25.8888
"2007-09-30",26.4034
"2007-10-01",26.9538
"2007-10-02",28.6835
"2007-10-03",29.8235
"2007-10-04",28.6934
"2007-10-05",28.3228
"2007-10-06",30.1732
"2007-10-07",30.9427
"2007-10-08",31.6038
"2007-10-09",33.0836
"2007-10-10",29.2831
"2007-10-11",19.8033
"2007-10-12",21.7128
"2007-10-13",22.7531
"2007-10-14",25.2437
"2007-10-15",26.3936
"2007-10-16",27.1938
"2007-10-17",28.4139
"2007-10-18",28.9827
"2007-10-19",28.5136
"2007-10-20",25.1428
"2007-10-21",27.5029
"2007-10-22",29.693
"2007-10-23",27.0128
"2007-10-24",26.3431
"2007-10-25",20.4829
"2007-10-26",20.4533
"2007-10-27",22.1536
"2007-10-28",18.273
"2007-10-29",14.1733
"2007-10-30",16.9434
"2007-10-31",22.6288
"2007-11-01",23.1779
"2007-11-02",17.4284
"2007-11-03",18.5882
"2007-11-04",18.7482
"2007-11-05",18.928
"2007-11-06",18.5685
"2007-11-07",11.9782
"2007-11-08",10.8591
"2007-11-09",13.2487
"2007-11-10",14.2484
"2007-11-11",13.1588
"2007-11-12",15.839
"2007-11-13",21.4789
"2007-11-14",24.2686
"2007-11-15",16.9384
"2007-11-16",10.3691
"2007-11-17",13.9283
"2007-11-18",18.9883
"2007-11-19",18.9587
"2007-11-20",22.3185
"2007-11-21",24.1591
"2007-11-22",24.5383
"2007-11-23",14.619
"2007-11-24",10.0785
"2007-11-25",9.8483
"2007-11-26",22.4281
"2007-11-27",18.6879
"2007-11-28",13.378
"2007-11-29",17.1785
"2007-11-30",12.7723
"2007-12-01",15.4229
"2007-12-02",14.9723
"2007-12-03",18.6633
"2007-12-04",10.6732
"2007-12-05",12.2724
"2007-12-06",8.2823
"2007-12-07",13.2733
"2007-12-08",21.0923
"2007-12-09",21.0024
"2007-12-10",24.1221
"2007-12-11",24.803
"2007-12-12",26.2422
"2007-12-13",24.2526
"2007-12-14",19.9227
"2007-12-15",11.5522
"2007-12-16",14.2225
"2007-12-17",6.8923
"2007-12-18",7.503
"2007-12-19",10.0231
"2007-12-20",13.6131
"2007-12-21",10.6633
"2007-12-22",13.4223
"2007-12-23",18.273
"2007-12-24",14.6325
"2007-12-25",13.1724
"2007-12-26",7.8329
"2007-12-27",14.2127
"2007-12-28",15.6925
"2007-12-29",21.4629
"2007-12-30",17.1526
"2007-12-31",16.4607
"2008-01-01",13.3901
"2008-01-02",1.9398
"2008-01-03",1.8699
"2008-01-04",4.7607
"2008-01-05",10.84
"2008-01-06",15.7598
"2008-01-07",19.7401
"2008-01-08",21.9306
"2008-01-09",22.3704
"2008-01-10",16.4399
"2008-01-11",19.4605
"2008-01-12",15.77
"2008-01-13",12.2701
"2008-01-14",9.9997
"2008-01-15",7.2207
"2008-01-16",6.7198
"2008-01-17",2.8704
"2008-01-18",11.8404
"2008-01-19",6.51
"2008-01-20",2.4305
"2008-01-21",1.7402
"2008-01-22",6.4503
"2008-01-23",13.1105
"2008-01-24",10.8196
"2008-01-25",3.6407
"2008-01-26",4.9807
"2008-01-27",10.0899
"2008-01-28",11.2798
"2008-01-29",15.7204
"2008-01-30",13.2007
"2008-01-31",10.587
"2008-02-01",16.8671
"2008-02-02",14.8966
"2008-02-03",17.2663
"2008-02-04",18.7867
"2008-02-05",24.1362
"2008-02-06",24.4667
"2008-02-07",17.9464
"2008-02-08",15.2665
"2008-02-09",17.8765
"2008-02-10",15.9162
"2008-02-11",8.3368
"2008-02-12",17.5968
"2008-02-13",16.4069
"2008-02-14",10.8171
"2008-02-15",17.1366
"2008-02-16",16.7361
"2008-02-17",19.777
"2008-02-18",21.2161
"2008-02-19",12.307
"2008-02-20",16.3573
"2008-02-21",9.6768
"2008-02-22",4.2662
"2008-02-23",20.3262
"2008-02-24",11.857
"2008-02-25",14.7873
"2008-02-26",19.1566
"2008-02-27",12.2562
"2008-02-28",7.0172
"2008-02-29",12.8829
"2008-03-01",18.9329
"2008-03-02",16.6433
"2008-03-03",22.4429
"2008-03-04",24.7935
"2008-03-05",18.5032
"2008-03-06",19.2825
"2008-03-07",20.3326
"2008-03-08",18.4333
"2008-03-09",11.5926
"2008-03-10",16.8823
"2008-03-11",19.2634
"2008-03-12",19.5825
"2008-03-13",23.0836
"2008-03-14",21.9026
"2008-03-15",19.5329
"2008-03-16",17.6731
"2008-03-17",13.7931
"2008-03-18",17.1735
"2008-03-19",27.233
"2008-03-20",19.4834
"2008-03-21",18.9024
"2008-03-22",23.3836
"2008-03-23",14.7428
"2008-03-24",9.4225
"2008-03-25",13.4626
"2008-03-26",20.5728
"2008-03-27",22.9933
"2008-03-28",26.7029
"2008-03-29",18.3735
"2008-03-30",8.9725
"2008-03-31",15.6428
"2008-04-01",24.3332
"2008-04-02",20.6822
"2008-04-03",13.6228
"2008-04-04",24.3727
"2008-04-05",20.7127
"2008-04-06",22.523
"2008-04-07",19.4223
"2008-04-08",18.5121
"2008-04-09",20.5932
"2008-04-10",23.5133
"2008-04-11",27.7924
"2008-04-12",25.4723
"2008-04-13",18.863
"2008-04-14",13.8325
"2008-04-15",15.7522
"2008-04-16",18.5528
"2008-04-17",24.5227
"2008-04-18",27.4224
"2008-04-19",25.4431
"2008-04-20",22.7531
"2008-04-21",19.7529
"2008-04-22",19.4732
"2008-04-23",23.7726
"2008-04-24",26.6127
"2008-04-25",27.6526
"2008-04-26",26.6432
"2008-04-27",26.5122
"2008-04-28",24.8824
"2008-04-29",16.7628
"2008-04-30",19.5164
"2008-05-01",25.1761
"2008-05-02",27.9564
"2008-05-03",28.6365
"2008-05-04",27.6564
"2008-05-05",27.0067
"2008-05-06",26.6063
"2008-05-07",28.156
"2008-05-08",29.056
"2008-05-09",29.5467
"2008-05-10",27.8369
"2008-05-11",25.827
"2008-05-12",20.3262
"2008-05-13",21.8759
"2008-05-14",24.6168
"2008-05-15",26.4563
"2008-05-16",29.0967
"2008-05-17",24.346
"2008-05-18",24.6269
"2008-05-19",25.9961
"2008-05-20",30.1862
"2008-05-21",25.0159
"2008-05-22",26.9966
"2008-05-23",27.9869
"2008-05-24",24.0866
"2008-05-25",25.8168
"2008-05-26",28.4369
"2008-05-27",29.2366
"2008-05-28",26.7169
"2008-05-29",22.0361
"2008-05-30",30.2765
"2008-05-31",31.6227
"2008-06-01",33.0427
"2008-06-02",30.3629
"2008-06-03",30.593
"2008-06-04",35.1327
"2008-06-05",34.5721
"2008-06-06",35.762
"2008-06-07",36.1726
"2008-06-08",36.6023
"2008-06-09",37.0231
"2008-06-10",36.0023
"2008-06-11",34.3928
"2008-06-12",33.4025
"2008-06-13",32.6931
"2008-06-14",33.4521
"2008-06-15",31.2922
"2008-06-16",33.0631
"2008-06-17",32.7326
"2008-06-18",28.2221
"2008-06-19",30.3426
"2008-06-20",30.9223
"2008-06-21",29.8328
"2008-06-22",31.0329
"2008-06-23",29.9319
"2008-06-24",32.2724
"2008-06-25",34.0827
"2008-06-26",35.4531
"2008-06-27",34.4221
"2008-06-28",35.223
"2008-06-29",33.0821
"2008-06-30",31.5299
"2008-07-01",28.0797
"2008-07-02",30.9604
"2008-07-03",32.3499
"2008-07-04",34.0102
"2008-07-05",30.6896
"2008-07-06",30.0998
"2008-07-07",29.9904
"2008-07-08",31.4905
"2008-07-09",32.6703
"2008-07-10",31.5096
"2008-07-11",30.1595
"2008-07-12",32.0397
"2008-07-13",32.13
"2008-07-14",29.4501
"2008-07-15",31.9901
"2008-07-16",31.5706
"2008-07-17",32.1503
"2008-07-18",31.0799
"2008-07-19",30.3604
"2008-07-20",33.5195
"2008-07-21",35.9298
"2008-07-22",35.79
"2008-07-23",30.9896
"2008-07-24",30.64
"2008-07-25",30.6197
"2008-07-26",29.6904
"2008-07-27",30.6604
"2008-07-28",33.2996
"2008-07-29",34.0903
"2008-07-30",32.8597
"2008-07-31",34.3789
"2008-08-01",33.8297
"2008-08-02",34.4488
"2008-08-03",32.6398
"2008-08-04",33.119
"2008-08-05",35.8396
"2008-08-06",36.9188
"2008-08-07",33.7699
"2008-08-08",30.9693
"2008-08-09",31.0697
"2008-08-10",29.4298
"2008-08-11",29.4692
"2008-08-12",29.3192
"2008-08-13",21.6992
"2008-08-14",27.7988
"2008-08-15",29.5099
"2008-08-16",29.7896
"2008-08-17",28.6696
"2008-08-18",29.8989
"2008-08-19",32.4592
"2008-08-20",32.0194
"2008-08-21",31.2388
"2008-08-22",30.579
"2008-08-23",30.5994
"2008-08-24",30.9591
"2008-08-25",31.7499
"2008-08-26",27.4797
"2008-08-27",26.8694
"2008-08-28",28.3594
"2008-08-29",28.4293
"2008-08-30",30.1392
"2008-08-31",30.5193
"2008-09-01",28.6594
"2008-09-02",28.4687
"2008-09-03",30.1989
"2008-09-04",30.4392
"2008-09-05",28.0085
"2008-09-06",30.6184
"2008-09-07",31.3494
"2008-09-08",31.6494
"2008-09-09",29.9688
"2008-09-10",26.839
"2008-09-11",26.9788
"2008-09-12",28.4992
"2008-09-13",31.8185
"2008-09-14",31.4295
"2008-09-15",29.9192
"2008-09-16",22.9387
"2008-09-17",22.1988
"2008-09-18",25.4291
"2008-09-19",24.3587
"2008-09-20",23.3785
"2008-09-21",25.3693
"2008-09-22",25.349
"2008-09-23",24.7185
"2008-09-24",22.359
"2008-09-25",18.0888
"2008-09-26",21.2987
"2008-09-27",24.9295
"2008-09-28",24.7985
"2008-09-29",26.5287
"2008-09-30",26.6559
"2008-10-01",25.2765
"2008-10-02",20.3364
"2008-10-03",22.9666
"2008-10-04",25.2562
"2008-10-05",26.4563
"2008-10-06",26.2669
"2008-10-07",22.7365
"2008-10-08",22.8866
"2008-10-09",23.7561
"2008-10-10",25.3668
"2008-10-11",24.7159
"2008-10-12",25.4367
"2008-10-13",25.4469
"2008-10-14",27.2763
"2008-10-15",28.6162
"2008-10-16",29.1768
"2008-10-17",22.5967
"2008-10-18",17.5663
"2008-10-19",15.756
"2008-10-20",17.1162
"2008-10-21",21.3369
"2008-10-22",14.7466
"2008-10-23",14.8267
"2008-10-24",18.2769
"2008-10-25",25.1965
"2008-10-26",20.316
"2008-10-27",17.7862
"2008-10-28",12.3261
"2008-10-29",13.0265
"2008-10-30",13.9559
"2008-10-31",17.6489
"2008-11-01",21.2187
"2008-11-02",21.4182
"2008-11-03",19.2088
"2008-11-04",16.5988
"2008-11-05",20.7584
"2008-11-06",24.7985
"2008-11-07",24.1477
"2008-11-08",22.0488
"2008-11-09",18.0583
"2008-11-10",15.4382
"2008-11-11",14.7479
"2008-11-12",16.5378
"2008-11-13",21.2377
"2008-11-14",18.6685
"2008-11-15",23.3277
"2008-11-16",12.0579
"2008-11-17",12.2384
"2008-11-18",6.6778
"2008-11-19",6.238
"2008-11-20",12.7087
"2008-11-21",6.8685
"2008-11-22",6.4083
"2008-11-23",9.0182
"2008-11-24",11.9981
"2008-11-25",11.0688
"2008-11-26",10.128
"2008-11-27",14.2279
"2008-11-28",17.8879
"2008-11-29",11.1184
"2008-11-30",16.1259
"2008-12-01",12.7952
"2008-12-02",9.0449
"2008-12-03",10.095
"2008-12-04",13.5554
"2008-12-05",10.8349
"2008-12-06",11.0154
"2008-12-07",5.5057
"2008-12-08",7.9554
"2008-12-09",17.3349
"2008-12-10",22.0755
"2008-12-11",20.5652
"2008-12-12",15.5157
"2008-12-13",6.5749
"2008-12-14",12.185
"2008-12-15",20.775
"2008-12-16",17.3959
"2008-12-17",19.5647
"2008-12-18",20.2347
"2008-12-19",23.0149
"2008-12-20",21.1856
"2008-12-21",16.8048
"2008-12-22",1.8648
"2008-12-23",5.6354
"2008-12-24",18.7358
"2008-12-25",17.5358
"2008-12-26",9.2458
"2008-12-27",14.7453
"2008-12-28",22.7556
"2008-12-29",17.565
"2008-12-30",16.295
"2008-12-31",9.9577
"2009-01-01",3.9476
"2009-01-02",7.7276
"2009-01-03",14.5879
"2009-01-04",16.1579
"2009-01-05",20.348
"2009-01-06",18.9473
"2009-01-07",17.7278
"2009-01-08",11.9275
"2009-01-09",7.4575
"2009-01-10",15.7672
"2009-01-11",15.3875
"2009-01-12",8.358
"2009-01-13",10.4878
"2009-01-14",6.3475
"2009-01-15",6.5873
"2009-01-16",-2.9529
"2009-01-17",-0.3923
"2009-01-18",4.2981
"2009-01-19",9.9669
"2009-01-20",3.1869
"2009-01-21",1.017
"2009-01-22",5.9179
"2009-01-23",13.1871
"2009-01-24",14.4881
"2009-01-25",6.4875
"2009-01-26",8.8874
"2009-01-27",7.4076
"2009-01-28",19.3075
"2009-01-29",12.0273
"2009-01-30",10.0375
"2009-01-31",9.2367
"2009-02-01",15.2171
"2009-02-02",17.1777
"2009-02-03",8.9276
"2009-02-04",4.107
"2009-02-05",2.9277
"2009-02-06",10.8176
"2009-02-07",18.8073
"2009-02-08",22.0872
"2009-02-09",19.9769
"2009-02-10",21.7878
"2009-02-11",23.4672
"2009-02-12",18.9473
"2009-02-13",19.4669
"2009-02-14",15.1173
"2009-02-15",12.0468
"2009-02-16",9.1576
"2009-02-17",8.9471
"2009-02-18",15.2974
"2009-02-19",15.3766
"2009-02-20",7.7167
"2009-02-21",11.487
"2009-02-22",11.9275
"2009-02-23",7.1568
"2009-02-24",6.8574
"2009-02-25",8.5868
"2009-02-26",15.7769
"2009-02-27",20.7168
"2009-02-28",16.6824
"2009-03-01",6.922
"2009-03-02",1.8921
"2009-03-03",2.1123
"2009-03-04",6.2526
"2009-03-05",13.7628
"2009-03-06",19.0227
"2009-03-07",24.722
"2009-03-08",24.1829
"2009-03-09",25.6627
"2009-03-10",20.2519
"2009-03-11",27.223
"2009-03-12",16.4828
"2009-03-13",7.253
"2009-03-14",8.4822
"2009-03-15",13.6922
"2009-03-16",14.7328
"2009-03-17",16.5424
"2009-03-18",19.2819
"2009-03-19",23.2421
"2009-03-20",15.3619
"2009-03-21",12.6821
"2009-03-22",16.5729
"2009-03-23",18.4824
"2009-03-24",13.8224
"2009-03-25",11.8521
"2009-03-26",22.3829
"2009-03-27",20.3018
"2009-03-28",24.3922
"2009-03-29",22.4024
"2009-03-30",18.7221
"2009-03-31",20.948
"2009-04-01",20.948
"2009-04-02",20.4673
"2009-04-03",25.2672
"2009-04-04",22.7675
"2009-04-05",26.2676
"2009-04-06",25.5678
"2009-04-07",11.9275
"2009-04-08",15.6175
"2009-04-09",22.0275
"2009-04-10",23.0571
"2009-04-11",22.1882
"2009-04-12",18.2073
"2009-04-13",17.2775
"2009-04-14",21.3071
"2009-04-15",20.858
"2009-04-16",19.2381
"2009-04-17",21.5176
"2009-04-18",25.227
"2009-04-19",25.2477
"2009-04-20",24.7476
"2009-04-21",23.2482
"2009-04-22",18.7379
"2009-04-23",25.4072
"2009-04-24",30.7681
"2009-04-25",32.3977
"2009-04-26",31.2878
"2009-04-27",30.7779
"2009-04-28",28.7673
"2009-04-29",29.5572
"2009-04-30",26.4964
"2009-05-01",26.8262
"2009-05-02",28.2866
"2009-05-03",28.3657
"2009-05-04",27.8059
"2009-05-05",25.7966
"2009-05-06",26.2968
"2009-05-07",27.8363
"2009-05-08",30.1158
"2009-05-09",30.6963
"2009-05-10",27.526
"2009-05-11",20.3067
"2009-05-12",23.2969
"2009-05-13",24.3459
"2009-05-14",26.8469
"2009-05-15",27.7365
"2009-05-16",26.8067
"2009-05-17",25.5666
"2009-05-18",16.7068
"2009-05-19",19.4864
"2009-05-20",24.3167
"2009-05-21",26.8067
"2009-05-22",28.4363
"2009-05-23",27.7365
"2009-05-24",27.5868
"2009-05-25",28.0359
"2009-05-26",27.4858
"2009-05-27",28.0067
"2009-05-28",28.6164
"2009-05-29",31.8367
"2009-05-30",29.0862
"2009-05-31",29.5292
"2009-06-01",30.2898
"2009-06-02",31.9888
"2009-06-03",31.1795
"2009-06-04",30.1998
"2009-06-05",27.0489
"2009-06-06",25.939
"2009-06-07",28.1491
"2009-06-08",30.3288
"2009-06-09",30.2192
"2009-06-10",31.2987
"2009-06-11",31.4496
"2009-06-12",31.3292
"2009-06-13",30.8691
"2009-06-14",30.6087
"2009-06-15",28.9097
"2009-06-16",27.1292
"2009-06-17",29.3199
"2009-06-18",32.1494
"2009-06-19",33.2192
"2009-06-20",35.9891
"2009-06-21",33.2788
"2009-06-22",31.3596
"2009-06-23",31.2488
"2009-06-24",32.0788
"2009-06-25",32.9892
"2009-06-26",35.0788
"2009-06-27",35.2187
"2009-06-28",33.8593
"2009-06-29",33.7888
"2009-06-30",31.3778
"2009-07-01",33.6476
"2009-07-02",31.8074
"2009-07-03",28.468
"2009-07-04",29.6679
"2009-07-05",32.4172
"2009-07-06",28.5069
"2009-07-07",30.8071
"2009-07-08",31.5774
"2009-07-09",28.788
"2009-07-10",26.3272
"2009-07-11",29.388
"2009-07-12",32.9672
"2009-07-13",30.6671
"2009-07-14",30.8679
"2009-07-15",32.938
"2009-07-16",33.2776
"2009-07-17",33.3469
"2009-07-18",29.9077
"2009-07-19",29.4477
"2009-07-20",29.747
"2009-07-21",31.407
"2009-07-22",30.7572
"2009-07-23",28.8878
"2009-07-24",34.1977
"2009-07-25",34.4581
"2009-07-26",34.5177
"2009-07-27",33.7571
"2009-07-28",32.9174
"2009-07-29",32.3575
"2009-07-30",32.2979
"2009-07-31",33.0111
"2009-08-01",27.9118
"2009-08-02",30.2813
"2009-08-03",31.6809
"2009-08-04",34.0017
"2009-08-05",33.5818
"2009-08-06",30.0014
"2009-08-07",30.6318
"2009-08-08",32.4013
"2009-08-09",35.1713
"2009-08-10",34.491
"2009-08-11",35.3209
"2009-08-12",32.3819
"2009-08-13",29.702
"2009-08-14",27.9313
"2009-08-15",31.0809
"2009-08-16",30.072
"2009-08-17",32.0119
"2009-08-18",33.0318
"2009-08-19",33.6914
"2009-08-20",32.091
"2009-08-21",30.8813
"2009-08-22",29.4416
"2009-08-23",29.2712
"2009-08-24",29.9113
"2009-08-25",29.0911
"2009-08-26",31.0821
"2009-08-27",32.1312
"2009-08-28",29.562
"2009-08-29",28.3012
"2009-08-30",29.141
"2009-08-31",26.4124
"2009-09-01",24.4518
"2009-09-02",26.3224
"2009-09-03",28.6919
"2009-09-04",30.0622
"2009-09-05",31.7819
"2009-09-06",30.7425
"2009-09-07",28.4923
"2009-09-08",29.7823
"2009-09-09",27.5625
"2009-09-10",25.8222
"2009-09-11",26.4027
"2009-09-12",29.7519
"2009-09-13",27.1925
"2009-09-14",29.6923
"2009-09-15",30.8825
"2009-09-16",27.3422
"2009-09-17",22.5727
"2009-09-18",25.2624
"2009-09-19",28.2428
"2009-09-20",26.152
"2009-09-21",27.1925
"2009-09-22",28.4229
"2009-09-23",29.0229
"2009-09-24",30.6026
"2009-09-25",29.9625
"2009-09-26",21.9119
"2009-09-27",27.072
"2009-09-28",30.8922
"2009-09-29",21.7719
"2009-09-30",22.9245
"2009-10-01",23.864
"2009-10-02",27.7743
"2009-10-03",28.614
"2009-10-04",26.1435
"2009-10-05",15.9936
"2009-10-06",23.5135
"2009-10-07",28.6736
"2009-10-08",23.6936
"2009-10-09",28.8343
"2009-10-10",28.0834
"2009-10-11",19.344
"2009-10-12",16.5437
"2009-10-13",24.7439
"2009-10-14",17.8836
"2009-10-15",12.6833
"2009-10-16",16.2735
"2009-10-17",11.9141
"2009-10-18",10.0643
"2009-10-19",15.1636
"2009-10-20",20.2044
"2009-10-21",22.664
"2009-10-22",23.2433
"2009-10-23",25.7041
"2009-10-24",25.6445
"2009-10-25",20.4539
"2009-10-26",19.2235
"2009-10-27",19.804
"2009-10-28",24.4238
"2009-10-29",20.8044
"2009-10-30",20.0535
"2009-10-31",25.8964
"2009-11-01",19.5254
"2009-11-02",14.5563
"2009-11-03",19.9355
"2009-11-04",19.2758
"2009-11-05",18.7757
"2009-11-06",14.8654
"2009-11-07",17.5659
"2009-11-08",23.2652
"2009-11-09",23.3553
"2009-11-10",18.4459
"2009-11-11",17.0256
"2009-11-12",9.1759
"2009-11-13",12.9157
"2009-11-14",19.8758
"2009-11-15",21.5359
"2009-11-16",21.2353
"2009-11-17",19.6957
"2009-11-18",17.2264
"2009-11-19",21.8365
"2009-11-20",18.256
"2009-11-21",15.6857
"2009-11-22",12.7855
"2009-11-23",12.7758
"2009-11-24",15.766
"2009-11-25",15.9753
"2009-11-26",15.4155
"2009-11-27",10.4355
"2009-11-28",12.7855
"2009-11-29",16.1055
"2009-11-30",17.6317
"2009-12-01",11.8022
"2009-12-02",19.0422
"2009-12-03",17.2118
"2009-12-04",12.7016
"2009-12-05",10.4622
"2009-12-06",7.012
"2009-12-07",9.1211
"2009-12-08",10.4914
"2009-12-09",20.0912
"2009-12-10",12.7819
"2009-12-11",3.4011
"2009-12-12",7.0315
"2009-12-13",11.4614
"2009-12-14",16.4317
"2009-12-15",20.572
"2009-12-16",9.5811
"2009-12-17",6.1211
"2009-12-18",5.9021
"2009-12-19",4.0717
"2009-12-20",4.9614
"2009-12-21",7.8919
"2009-12-22",8.5418
"2009-12-23",8.7815
"2009-12-24",8.0015
"2009-12-25",16.8418
"2009-12-26",14.0415
"2009-12-27",10.8213
"2009-12-28",6.5812
"2009-12-29",3.5813
"2009-12-30",3.8819
"2009-12-31",5.3605
"2010-01-01",8.6602
"2010-01-02",1.4612
"2010-01-03",1.1211
"2010-01-04",3.3102
"2010-01-05",3.1711
"2010-01-06",5.2912
"2010-01-07",8.7014
"2010-01-08",3.4603
"2010-01-09",2.9303
"2010-01-10",3.401
"2010-01-11",7.841
"2010-01-12",5.3203
"2010-01-13",8.3311
"2010-01-14",11.9409
"2010-01-15",16.9908
"2010-01-16",16.4305
"2010-01-17",19.9411
"2010-01-18",17.4506
"2010-01-19",19.2404
"2010-01-20",20.2206
"2010-01-21",4.691
"2010-01-22",5.5502
"2010-01-23",11.0212
"2010-01-24",19.0105
"2010-01-25",17.6503
"2010-01-26",10.9813
"2010-01-27",9.5908
"2010-01-28",16.7705
"2010-01-29",6.2509
"2010-01-30",-2.1196
"2010-01-31",3.9819
"2010-02-01",11.0019
"2010-02-02",3.5813
"2010-02-03",11.8719
"2010-02-04",7.1718
"2010-02-05",7.3025
"2010-02-06",4.2215
"2010-02-07",7.6619
"2010-02-08",10.3024
"2010-02-09",6.3223
"2010-02-10",5.2319
"2010-02-11",8.9313
"2010-02-12",3.4216
"2010-02-13",6.3114
"2010-02-14",8.7317
"2010-02-15",11.5621
"2010-02-16",7.0423
"2010-02-17",7.7418
"2010-02-18",11.2814
"2010-02-19",14.072
"2010-02-20",16.3615
"2010-02-21",18.8314
"2010-02-22",12.4419
"2010-02-23",15.892
"2010-02-24",7.4622
"2010-02-25",5.6422
"2010-02-26",9.972
"2010-02-27",11.5319
"2010-02-28",11.7279
"2010-03-01",11.6771
"2010-03-02",5.1375
