,"(deg C) Minimum Temperature (gridMET) at -79.2103E,35.1464N, 1979-01-01 to 2026-04-10"
"2008-01-13",4.9244
"2008-01-14",-0.1859
"2008-01-15",-3.9158
"2008-01-16",-5.3562
"2008-01-17",-2.4851
"2008-01-18",-3.2058
"2008-01-19",0.7039
"2008-01-20",-8.6759
"2008-01-21",-10.5757
"2008-01-22",-7.3051
"2008-01-23",0.2038
"2008-01-24",-0.9259
"2008-01-25",-6.5459
"2008-01-26",-2.966
"2008-01-27",-4.3056
"2008-01-28",-2.9851
"2008-01-29",0.1139
"2008-01-30",0.3945
"2008-01-31",-3.5344
"2008-02-01",3.436
"2008-02-02",-1.0842
"2008-02-03",-0.8348
"2008-02-04",4.8152
"2008-02-05",7.606
"2008-02-06",13.0449
"2008-02-07",6.8661
"2008-02-08",1.0158
"2008-02-09",0.4053
"2008-02-10",0.6752
"2008-02-11",-4.8045
"2008-02-12",-3.0043
"2008-02-13",3.9253
"2008-02-14",-3.0247
"2008-02-15",-1.1946
"2008-02-16",4.086
"2008-02-17",1.1453
"2008-02-18",7.335
"2008-02-19",-0.0648
"2008-02-20",-1.4848
"2008-02-21",0.4149
"2008-02-22",-2.2643
"2008-02-23",2.1755
"2008-02-24",4.1856
"2008-02-25",2.1959
"2008-02-26",7.2354
"2008-02-27",-2.214
"2008-02-28",-5.734
"2008-02-29",-1.6323
"2008-03-01",3.3281
"2008-03-02",0.4377
"2008-03-03",2.8675
"2008-03-04",11.3671
"2008-03-05",8.8677
"2008-03-06",3.0078
"2008-03-07",7.9874
"2008-03-08",1.4979
"2008-03-09",-2.0221
"2008-03-10",1.2976
"2008-03-11",4.2671
"2008-03-12",4.9975
"2008-03-13",7.0076
"2008-03-14",8.1277
"2008-03-15",10.0071
"2008-03-16",7.8171
"2008-03-17",2.407
"2008-03-18",2.028
"2008-03-19",11.198
"2008-03-20",5.9678
"2008-03-21",2.3974
"2008-03-22",6.4679
"2008-03-23",3.6375
"2008-03-24",4.098
"2008-03-25",0.0875
"2008-03-26",2.8076
"2008-03-27",6.6574
"2008-03-28",11.5578
"2008-03-29",5.638
"2008-03-30",4.7481
"2008-03-31",4.9639
"2008-04-01",11.0337
"2008-04-02",8.6039
"2008-04-03",4.5034
"2008-04-04",9.2443
"2008-04-05",15.5443
"2008-04-06",9.044
"2008-04-07",5.6943
"2008-04-08",6.6238
"2008-04-09",8.9541
"2008-04-10",12.3937
"2008-04-11",14.6832
"2008-04-12",12.9142
"2008-04-13",7.4237
"2008-04-14",2.5233
"2008-04-15",3.514
"2008-04-16",0.6536
"2008-04-17",3.6435
"2008-04-18",7.744
"2008-04-19",9.6041
"2008-04-20",12.5232
"2008-04-21",7.8639
"2008-04-22",10.3141
"2008-04-23",12.5832
"2008-04-24",12.1934
"2008-04-25",14.5933
"2008-04-26",16.1236
"2008-04-27",15.4244
"2008-04-28",14.8835
"2008-04-29",7.1143
"2008-04-30",3.8546
"2008-05-01",6.8948
"2008-05-02",12.1047
"2008-05-03",13.1253
"2008-05-04",17.5352
"2008-05-05",12.9646
"2008-05-06",14.0656
"2008-05-07",12.5352
"2008-05-08",15.9449
"2008-05-09",17.5556
"2008-05-10",13.635
"2008-05-11",10.8646
"2008-05-12",11.0853
"2008-05-13",8.4348
"2008-05-14",8.2848
"2008-05-15",15.3057
"2008-05-16",16.2255
"2008-05-17",9.435
"2008-05-18",10.7746
"2008-05-19",12.3853
"2008-05-20",13.6446
"2008-05-21",13.6746
"2008-05-22",9.7852
"2008-05-23",12.6552
"2008-05-24",13.3052
"2008-05-25",12.6648
"2008-05-26",14.9447
"2008-05-27",16.7053
"2008-05-28",11.9152
"2008-05-29",11.4247
"2008-05-30",12.8854
"2008-05-31",19.4457
"2008-06-01",20.1557
"2008-06-02",18.7453
"2008-06-03",17.9849
"2008-06-04",18.8556
"2008-06-05",22.5651
"2008-06-06",23.2248
"2008-06-07",22.2449
"2008-06-08",22.0554
"2008-06-09",22.065
"2008-06-10",22.5448
"2008-06-11",21.3047
"2008-06-12",20.6546
"2008-06-13",20.5155
"2008-06-14",18.4155
"2008-06-15",22.5855
"2008-06-16",20.6247
"2008-06-17",18.0749
"2008-06-18",12.5352
"2008-06-19",16.0648
"2008-06-20",17.0147
"2008-06-21",18.605
"2008-06-22",18.0653
"2008-06-23",19.7156
"2008-06-24",19.3654
"2008-06-25",19.3354
"2008-06-26",20.765
"2008-06-27",21.2951
"2008-06-28",21.2951
"2008-06-29",21.5757
"2008-06-30",20.9904
"2008-07-01",14.05
"2008-07-02",13.1601
"2008-07-03",14.5393
"2008-07-04",18.2596
"2008-07-05",20.3596
"2008-07-06",20.4795
"2008-07-07",20.44
"2008-07-08",19.2502
"2008-07-09",21.3502
"2008-07-10",21.8096
"2008-07-11",21.2699
"2008-07-12",19.4301
"2008-07-13",20.9497
"2008-07-14",20.6594
"2008-07-15",18.0293
"2008-07-16",19.9494
"2008-07-17",17.8302
"2008-07-18",20.0298
"2008-07-19",20.44
"2008-07-20",21.6297
"2008-07-21",20.5899
"2008-07-22",22.7894
"2008-07-23",21.71
"2008-07-24",19.6904
"2008-07-25",18.4395
"2008-07-26",20.3704
"2008-07-27",21.1799
"2008-07-28",21.5301
"2008-07-29",21.3994
"2008-07-30",22.1598
"2008-07-31",23.7489
"2008-08-01",23.3291
"2008-08-02",22.5484
"2008-08-03",21.2987
"2008-08-04",21.9883
"2008-08-05",23.1684
"2008-08-06",23.8592
"2008-08-07",22.2281
"2008-08-08",19.2982
"2008-08-09",16.3191
"2008-08-10",17.8782
"2008-08-11",17.8386
"2008-08-12",13.9588
"2008-08-13",16.0588
"2008-08-14",14.1088
"2008-08-15",18.0893
"2008-08-16",20.4591
"2008-08-17",18.5582
"2008-08-18",18.629
"2008-08-19",18.6482
"2008-08-20",19.2886
"2008-08-21",19.4193
"2008-08-22",17.8182
"2008-08-23",17.5892
"2008-08-24",20.6091
"2008-08-25",19.4085
"2008-08-26",20.1485
"2008-08-27",20.0286
"2008-08-28",19.4181
"2008-08-29",18.8988
"2008-08-30",21.8791
"2008-08-31",22.6419
"2008-09-01",20.0022
"2008-09-02",18.2416
"2008-09-03",16.5818
"2008-09-04",16.9823
"2008-09-05",17.7223
"2008-09-06",19.9722
"2008-09-07",21.8623
"2008-09-08",21.7424
"2008-09-09",21.9715
"2008-09-10",20.8321
"2008-09-11",19.5225
"2008-09-12",20.4315
"2008-09-13",20.8621
"2008-09-14",23.3015
"2008-09-15",22.432
"2008-09-16",12.5916
"2008-09-17",8.6818
"2008-09-18",14.2826
"2008-09-19",12.4621
"2008-09-20",12.4621
"2008-09-21",13.412
"2008-09-22",15.7518
"2008-09-23",12.8123
"2008-09-24",10.9318
"2008-09-25",11.872
"2008-09-26",16.2016
"2008-09-27",17.0015
"2008-09-28",18.1217
"2008-09-29",17.2018
"2008-09-30",16.7617
"2008-10-01",11.6609
"2008-10-02",7.0412
"2008-10-03",8.8713
"2008-10-04",9.3318
"2008-10-05",11.9416
"2008-10-06",12.4921
"2008-10-07",11.7221
"2008-10-08",10.6415
"2008-10-09",15.9617
"2008-10-10",16.3419
"2008-10-11",15.3416
"2008-10-12",12.7715
"2008-10-13",10.1318
"2008-10-14",11.0217
"2008-10-15",11.3311
"2008-10-16",13.4011
"2008-10-17",11.0109
"2008-10-18",8.5715
"2008-10-19",3.6111
"2008-10-20",0.9414
"2008-10-21",2.1911
"2008-10-22",1.2916
"2008-10-23",-1.1082
"2008-10-24",5.3213
"2008-10-25",12.8711
"2008-10-26",7.4609
"2008-10-27",2.4214
"2008-10-28",-1.6983
"2008-10-29",-2.6889
"2008-10-30",-2.5786
"2008-10-31",0.7279
"2008-11-01",1.348
"2008-11-02",5.4484
"2008-11-03",7.5485
"2008-11-04",11.4079
"2008-11-05",11.0181
"2008-11-06",8.6279
"2008-11-07",10.1978
"2008-11-08",7.9478
"2008-11-09",3.0978
"2008-11-10",1.0482
"2008-11-11",-0.2915
"2008-11-12",0.6883
"2008-11-13",9.1675
"2008-11-14",14.1879
"2008-11-15",10.0682
"2008-11-16",2.6876
"2008-11-17",-0.9523
"2008-11-18",-3.682
"2008-11-19",-5.5817
"2008-11-20",-4.4819
"2008-11-21",-5.2519
"2008-11-22",-7.6313
"2008-11-23",-2.2919
"2008-11-24",-3.5716
"2008-11-25",-0.8216
"2008-11-26",-3.7023
"2008-11-27",-2.7717
"2008-11-28",0.1079
"2008-11-29",4.188
"2008-11-30",5.0251
"2008-12-01",2.9851
"2008-12-02",-2.0041
"2008-12-03",-2.124
"2008-12-04",-2.154
"2008-12-05",0.7855
"2008-12-06",-2.6949
"2008-12-07",-3.4049
"2008-12-08",-4.8549
"2008-12-09",-1.9849
"2008-12-10",11.475
"2008-12-11",13.8257
"2008-12-12",0.6056
"2008-12-13",-3.8139
"2008-12-14",-3.014
"2008-12-15",6.7761
"2008-12-16",10.085
"2008-12-17",9.3354
"2008-12-18",11.7161
"2008-12-19",11.0457
"2008-12-20",9.2551
"2008-12-21",0.6752
"2008-12-22",-5.8947
"2008-12-23",-7.1348
"2008-12-24",-0.2447
"2008-12-25",7.7056
"2008-12-26",3.9961
"2008-12-27",5.825
"2008-12-28",10.885
"2008-12-29",5.2254
"2008-12-30",0.4053
"2008-12-31",-2.5846
"2009-01-01",-5.2553
"2009-01-02",-4.6949
"2009-01-03",-0.2155
"2009-01-04",6.455
"2009-01-05",8.2744
"2009-01-06",12.7947
"2009-01-07",5.2849
"2009-01-08",1.5451
"2009-01-09",-2.5351
"2009-01-10",-0.6748
"2009-01-11",7.1945
"2009-01-12",-0.6351
"2009-01-13",-2.5051
"2009-01-14",-3.0955
"2009-01-15",-4.3557
"2009-01-16",-8.7257
"2009-01-17",-11.3749
"2009-01-18",-5.3058
"2009-01-19",-3.7749
"2009-01-20",-5.7952
"2009-01-21",-9.1551
"2009-01-22",-7.5449
"2009-01-23",-3.1857
"2009-01-24",2.7752
"2009-01-25",-2.2754
"2009-01-26",-0.2852
"2009-01-27",2.5648
"2009-01-28",4.8749
"2009-01-29",2.7043
"2009-01-30",-0.8756
"2009-01-31",-3.8724
"2009-02-01",-1.7222
"2009-02-02",-0.082
"2009-02-03",0.9282
"2009-02-04",-5.1218
"2009-02-05",-7.6014
"2009-02-06",-6.9821
"2009-02-07",-2.772
"2009-02-08",2.2581
"2009-02-09",5.998
"2009-02-10",4.4985
"2009-02-11",9.0585
"2009-02-12",7.1284
"2009-02-13",2.4878
"2009-02-14",5.048
"2009-02-15",4.9783
"2009-02-16",0.6576
"2009-02-17",-4.6023
"2009-02-18",0.678
"2009-02-19",0.8187
"2009-02-20",-4.3714
"2009-02-21",-3.152
"2009-02-22",-1.792
"2009-02-23",-3.8724
"2009-02-24",-6.1523
"2009-02-25",-3.8423
"2009-02-26",0.7779
"2009-02-27",8.0784
"2009-02-28",5.8549
"2009-03-01",0.3257
"2009-03-02",-4.2451
"2009-03-03",-8.7053
"2009-03-04",-6.0946
"2009-03-05",-3.2145
"2009-03-06",1.0352
"2009-03-07",8.4957
"2009-03-08",9.3254
"2009-03-09",11.6848
"2009-03-10",5.9656
"2009-03-11",11.3252
"2009-03-12",6.1351
"2009-03-13",1.2552
"2009-03-14",1.8649
"2009-03-15",5.5447
"2009-03-16",8.8649
"2009-03-17",6.9252
"2009-03-18",3.1853
"2009-03-19",6.4947
"2009-03-20",4.9446
"2009-03-21",0.6251
"2009-03-22",-0.385
"2009-03-23",3.0254
"2009-03-24",2.9749
"2009-03-25",4.0848
"2009-03-26",7.9052
"2009-03-27",13.2745
"2009-03-28",13.0352
"2009-03-29",10.5051
"2009-03-30",5.2056
"2009-03-31",5.576
"2009-04-01",10.2754
"2009-04-02",11.9951
"2009-04-03",10.9452
"2009-04-04",6.9757
"2009-04-05",7.9557
"2009-04-06",7.7261
"2009-04-07",3.6759
"2009-04-08",2.1656
"2009-04-09",6.075
"2009-04-10",8.8757
"2009-04-11",9.9856
"2009-04-12",5.9752
"2009-04-13",6.6955
"2009-04-14",11.7557
"2009-04-15",10.065
"2009-04-16",5.7251
"2009-04-17",2.8354
"2009-04-18",5.7154
"2009-04-19",7.7453
"2009-04-20",13.426
"2009-04-21",11.805
"2009-04-22",7.5649
"2009-04-23",5.5351
"2009-04-24",11.4455
"2009-04-25",15.8251
"2009-04-26",15.415
"2009-04-27",14.0153
"2009-04-28",13.2757
"2009-04-29",13.4657
"2009-04-30",13.7543
"2009-05-01",16.2448
"2009-05-02",17.8454
"2009-05-03",18.9853
"2009-05-04",18.235
"2009-05-05",17.8754
"2009-05-06",17.4654
"2009-05-07",18.615
"2009-05-08",17.2549
"2009-05-09",19.8945
"2009-05-10",16.715
"2009-05-11",9.9051
"2009-05-12",8.2347
"2009-05-13",10.7047
"2009-05-14",12.5554
"2009-05-15",17.315
"2009-05-16",17.7852
"2009-05-17",9.2749
"2009-05-18",6.8145
"2009-05-19",4.0451
"2009-05-20",9.0549
"2009-05-21",14.9545
"2009-05-22",14.5853
"2009-05-23",16.9146
"2009-05-24",17.7949
"2009-05-25",17.885
"2009-05-26",17.8249
"2009-05-27",18.3949
"2009-05-28",19.8945
"2009-05-29",21.275
"2009-05-30",18.3252
"2009-05-31",15.3152
"2009-06-01",17.7155
"2009-06-02",19.0058
"2009-06-03",17.8454
"2009-06-04",18.5356
"2009-06-05",18.0149
"2009-06-06",17.3655
"2009-06-07",17.576
"2009-06-08",17.7059
"2009-06-09",20.5558
"2009-06-10",20.8649
"2009-06-11",20.806
"2009-06-12",22.445
"2009-06-13",20.2552
"2009-06-14",21.0753
"2009-06-15",20.9551
"2009-06-16",19.215
"2009-06-17",17.9957
"2009-06-18",19.6059
"2009-06-19",21.0753
"2009-06-20",22.4354
"2009-06-21",20.456
"2009-06-22",19.1958
"2009-06-23",17.665
"2009-06-24",18.6053
"2009-06-25",18.8651
"2009-06-26",20.7952
"2009-06-27",21.756
"2009-06-28",18.716
"2009-06-29",19.6059
"2009-06-30",15.3537
"2009-07-01",16.834
"2009-07-02",17.9932
"2009-07-03",15.4932
"2009-07-04",13.7543
"2009-07-05",20.0941
"2009-07-06",21.4433
"2009-07-07",20.3839
"2009-07-08",20.5234
"2009-07-09",18.6234
"2009-07-10",18.4334
"2009-07-11",17.8237
"2009-07-12",21.3038
"2009-07-13",23.7341
"2009-07-14",19.1044
"2009-07-15",15.694
"2009-07-16",21.8738
"2009-07-17",24.4244
"2009-07-18",20.7134
"2009-07-19",14.5637
"2009-07-20",17.1142
"2009-07-21",18.4634
"2009-07-22",17.2333
"2009-07-23",20.2035
"2009-07-24",22.2141
"2009-07-25",22.5244
"2009-07-26",21.8438
"2009-07-27",21.8137
"2009-07-28",21.5239
"2009-07-29",23.5033
"2009-07-30",23.2435
"2009-07-31",22.9344
"2009-08-01",22.6939
"2009-08-02",22.6747
"2009-08-03",21.9039
"2009-08-04",19.2138
"2009-08-05",20.1746
"2009-08-06",21.5046
"2009-08-07",16.9447
"2009-08-08",20.9948
"2009-08-09",18.4947
"2009-08-10",21.0946
"2009-08-11",24.8741
"2009-08-12",22.8647
"2009-08-13",20.414
"2009-08-14",20.9539
"2009-08-15",20.8745
"2009-08-16",21.7945
"2009-08-17",22.124
"2009-08-18",20.3442
"2009-08-19",20.0243
"2009-08-20",21.4842
"2009-08-21",22.9741
"2009-08-22",22.6038
"2009-08-23",20.1843
"2009-08-24",19.494
"2009-08-25",19.3641
"2009-08-26",21.8642
"2009-08-27",20.3141
"2009-08-28",20.634
"2009-08-29",20.3141
"2009-08-30",22.0843
"2009-08-31",18.5308
"2009-09-01",16.3109
"2009-09-02",16.5009
"2009-09-03",15.8215
"2009-09-04",13.2012
"2009-09-05",14.0213
"2009-09-06",14.7909
"2009-09-07",16.7919
"2009-09-08",15.4319
"2009-09-09",13.8614
"2009-09-10",14.6514
"2009-09-11",14.9617
"2009-09-12",15.5016
"2009-09-13",15.801
"2009-09-14",17.3511
"2009-09-15",17.6109
"2009-09-16",20.6412
"2009-09-17",17.9716
"2009-09-18",17.1515
"2009-09-19",16.8617
"2009-09-20",18.0317
"2009-09-21",18.1616
"2009-09-22",19.0515
"2009-09-23",19.0719
"2009-09-24",21.3712
"2009-09-25",17.2212
"2009-09-26",15.7914
"2009-09-27",14.5709
"2009-09-28",11.0715
"2009-09-29",8.4909
"2009-09-30",9.1799
"2009-10-01",12.82
"2009-10-02",9.7692
"2009-10-03",16.08
"2009-10-04",9.6393
"2009-10-05",9.4192
"2009-10-06",12.2692
"2009-10-07",14.5192
"2009-10-08",8.7398
"2009-10-09",14.4698
"2009-10-10",16.0295
"2009-10-11",13.9492
"2009-10-12",12.9799
"2009-10-13",11.9193
"2009-10-14",5.6493
"2009-10-15",5.9692
"2009-10-16",8.7194
"2009-10-17",7.2595
"2009-10-18",3.6399
"2009-10-19",0.8596
"2009-10-20",1.7796
"2009-10-21",4.3999
"2009-10-22",6.1099
"2009-10-23",12.4496
"2009-10-24",16.2797
"2009-10-25",8.86
"2009-10-26",9.3098
"2009-10-27",11.3397
"2009-10-28",12.6396
"2009-10-29",8.7194
"2009-10-30",11.6198
"2009-10-31",12.6204
"2009-11-01",9.4806
"2009-11-02",8.0507
"2009-11-03",4.371
"2009-11-04",2.3508
"2009-11-05",5.5615
"2009-11-06",0.6311
"2009-11-07",0.9715
"2009-11-08",3.4114
"2009-11-09",8.1013
"2009-11-10",12.1814
"2009-11-11",8.2504
"2009-11-12",6.3311
"2009-11-13",6.0606
"2009-11-14",9.7006
"2009-11-15",9.2004
"2009-11-16",7.1813
"2009-11-17",6.8807
"2009-11-18",7.1609
"2009-11-19",10.6506
"2009-11-20",7.8211
"2009-11-21",4.2904
"2009-11-22",4.7714
"2009-11-23",7.1308
"2009-11-24",6.0509
"2009-11-25",5.5014
"2009-11-26",4.4107
"2009-11-27",1.3911
"2009-11-28",-2.5195
"2009-11-29",0.9005
"2009-11-30",4.8256
"2009-12-01",-0.854
"2009-12-02",2.4157
"2009-12-03",9.6261
"2009-12-04",4.4756
"2009-12-05",2.3159
"2009-12-06",-3.7136
"2009-12-07",-3.7737
"2009-12-08",0.9065
"2009-12-09",7.4555
"2009-12-10",-0.9141
"2009-12-11",-4.6336
"2009-12-12",-5.5739
"2009-12-13",0.0058
"2009-12-14",2.8859
"2009-12-15",9.4661
"2009-12-16",-1.8545
"2009-12-17",-4.1441
"2009-12-18",-2.8634
"2009-12-19",-2.4834
"2009-12-20",-1.9134
"2009-12-21",-3.3937
"2009-12-22",-2.374
"2009-12-23",-3.4743
"2009-12-24",-3.7641
"2009-12-25",-1.5334
"2009-12-26",4.5562
"2009-12-27",-0.9237
"2009-12-28",-2.0541
"2009-12-29",-4.6937
"2009-12-30",-6.0537
"2009-12-31",-1.8088
"2010-01-01",-4.1821
"2010-01-02",-7.9327
"2010-01-03",-8.2825
"2010-01-04",-8.1527
"2010-01-05",-6.9722
"2010-01-06",-6.7029
"2010-01-07",-6.8424
"2010-01-08",-6.3519
"2010-01-09",-7.102
"2010-01-10",-9.6721
"2010-01-11",-9.5819
"2010-01-12",-6.7919
"2010-01-13",-6.9626
"2010-01-14",-5.3626
"2010-01-15",-3.2829
"2010-01-16",-0.553
"2010-01-17",7.4374
"2010-01-18",2.0472
"2010-01-19",2.088
"2010-01-20",3.4873
"2010-01-21",3.0077
"2010-01-22",0.7778
"2010-01-23",0.9881
"2010-01-24",5.8073
"2010-01-25",1.9871
"2010-01-26",-2.742
"2010-01-27",-2.2828
"2010-01-28",-0.5121
"2010-01-29",-2.7528
"2010-01-30",-7.2823
"2010-01-31",-7.203
"2010-02-01",-5.5934
"2010-02-02",0.7669
"2010-02-03",-1.6529
"2010-02-04",-0.5938
"2010-02-05",0.4664
"2010-02-06",-3.7638
"2010-02-07",-4.1136
"2010-02-08",-1.7731
"2010-02-09",-1.1829
"2010-02-10",-2.5737
"2010-02-11",-2.7733
"2010-02-12",-2.9031
"2010-02-13",-5.0031
"2010-02-14",-3.7133
"2010-02-15",-2.5436
"2010-02-16",-4.693
"2010-02-17",-4.1929
"2010-02-18",-4.0439
"2010-02-19",-3.533
"2010-02-20",-2.5833
"2010-02-21",-0.2633
"2010-02-22",3.8166
"2010-02-23",6.1668
"2010-02-24",1.1264
"2010-02-25",-2.4331
"2010-02-26",-2.7035
"2010-02-27",-2.0039
"2010-02-28",-2.1422
"2010-03-01",-1.4221
"2010-03-02",0.1875
"2010-03-03",-0.3017
"2010-03-04",-3.1519
"2010-03-05",-1.6325
"2010-03-06",-3.0521
"2010-03-07",-1.7827
"2010-03-08",1.148
"2010-03-09",2.7083
"2010-03-10",9.3679
"2010-03-11",10.7973
"2010-03-12",11.1879
"2010-03-13",6.4481
"2010-03-14",5.9973
"2010-03-15",7.0984
"2010-03-16",2.0676
"2010-03-17",3.8479
"2010-03-18",5.288
"2010-03-19",4.1376
"2010-03-20",6.0273
"2010-03-21",8.7381
"2010-03-22",3.2084
"2010-03-23",2.6278
"2010-03-24",5.8073
"2010-03-25",9.4473
"2010-03-26",0.9581
"2010-03-27",3.3274
"2010-03-28",6.2774
"2010-03-29",8.4279
"2010-03-30",6.3579
"2010-03-31",6.8688
"2010-04-01",8.0985
"2010-04-02",9.7082
"2010-04-03",11.7685
"2010-04-04",13.8085
"2010-04-05",15.2883
"2010-04-06",15.5383
"2010-04-07",15.8389
"2010-04-08",12.0883
"2010-04-09",3.9188
"2010-04-10",4.5788
"2010-04-11",6.6981
"2010-04-12",7.3484
"2010-04-13",9.4581
"2010-04-14",3.9885
"2010-04-15",7.5287
"2010-04-16",13.0187
"2010-04-17",6.9181
"2010-04-18",3.9188
"2010-04-19",5.3481
"2010-04-20",9.148
"2010-04-21",7.7584
"2010-04-22",8.4784
"2010-04-23",11.8683
"2010-04-24",15.7583
"2010-04-25",18.0579
"2010-04-26",12.0486
"2010-04-27",6.858
"2010-04-28",4.4381
"2010-04-29",8.6984
"2010-04-30",14.2689
"2010-05-01",19.8791
"2010-05-02",21.5284
"2010-05-03",20.2482
"2010-05-04",15.5492
"2010-05-05",17.1191
"2010-05-06",17.1491
"2010-05-07",19.9885
"2010-05-08",11.5281
"2010-05-09",7.0082
"2010-05-10",10.8886
"2010-05-11",14.5081
"2010-05-12",17.6192
"2010-05-13",17.8884
"2010-05-14",19.3586
"2010-05-15",19.5582
"2010-05-16",18.5292
"2010-05-17",12.9586
"2010-05-18",13.3986
"2010-05-19",14.6981
"2010-05-20",13.3589
"2010-05-21",17.7286
"2010-05-22",18.6987
"2010-05-23",17.4785
"2010-05-24",18.1589
"2010-05-25",17.1684
"2010-05-26",15.8292
"2010-05-27",18.3693
"2010-05-28",17.4088
"2010-05-29",18.3392
"2010-05-30",19.8491
"2010-05-31",19.4812
"2010-06-01",20.5811
"2010-06-02",19.5113
"2010-06-03",20.7218
"2010-06-04",21.8914
"2010-06-05",22.3915
"2010-06-06",17.8415
"2010-06-07",16.5914
"2010-06-08",18.1613
"2010-06-09",21.2219
"2010-06-10",20.0714
"2010-06-11",20.2217
"2010-06-12",22.2112
"2010-06-13",22.0814
"2010-06-14",21.2916
"2010-06-15",22.4011
"2010-06-16",22.5021
"2010-06-17",21.6919
"2010-06-18",22.222
"2010-06-19",22.3014
"2010-06-20",21.4118
"2010-06-21",21.972
"2010-06-22",23.0214
"2010-06-23",24.2019
"2010-06-24",24.1117
"2010-06-25",21.7316
"2010-06-26",22.3014
"2010-06-27",22.1919
"2010-06-28",23.5612
"2010-06-29",22.1319
"2010-06-30",21.5068
"2010-07-01",16.4471
"2010-07-02",14.2966
"2010-07-03",14.977
"2010-07-04",16.9977
"2010-07-05",18.5568
"2010-07-06",20.7867
"2010-07-07",22.6271
"2010-07-08",22.1571
"2010-07-09",22.0273
"2010-07-10",22.3675
"2010-07-11",21.6871
"2010-07-12",22.0477
"2010-07-13",22.4071
"2010-07-14",22.4672
"2010-07-15",22.9878
"2010-07-16",23.7571
"2010-07-17",21.6871
"2010-07-18",23.6068
"2010-07-19",24.5769
"2010-07-20",24.5168
"2010-07-21",23.1368
"2010-07-22",24.7272
"2010-07-23",24.9376
"2010-07-24",25.5266
"2010-07-25",23.6273
"2010-07-26",23.5371
"2010-07-27",22.0477
"2010-07-28",22.7473
"2010-07-29",22.3771
"2010-07-30",20.2373
"2010-07-31",19.0845
"2010-08-01",19.1446
"2010-08-02",21.0848
"2010-08-03",22.365
"2010-08-04",24.5456
"2010-08-05",22.2448
"2010-08-06",22.0645
"2010-08-07",21.615
"2010-08-08",21.0848
"2010-08-09",22.3951
"2010-08-10",24.0756
"2010-08-11",25.0049
"2010-08-12",24.2451
"2010-08-13",23.3556
"2010-08-14",22.2052
"2010-08-15",21.4551
"2010-08-16",22.5947
"2010-08-17",23.8052
"2010-08-18",22.805
"2010-08-19",23.1753
"2010-08-20",20.0955
"2010-08-21",21.4851
"2010-08-22",22.335
"2010-08-23",20.7146
"2010-08-24",19.0557
"2010-08-25",19.575
"2010-08-26",19.5449
"2010-08-27",19.9849
"2010-08-28",19.4656
"2010-08-29",17.8355
"2010-08-30",18.4654
"2010-08-31",19.2107
"2010-09-01",17.3607
"2010-09-02",19.361
"2010-09-03",20.6509
"2010-09-04",13.4214
"2010-09-05",15.3208
"2010-09-06",17.0205
"2010-09-07",19.1013
"2010-09-08",17.2309
"2010-09-09",16.5806
"2010-09-10",17.5206
"2010-09-11",18.7215
"2010-09-12",15.3508
"2010-09-13",14.5911
"2010-09-14",14.6115
"2010-09-15",17.2706
"2010-09-16",19.7913
"2010-09-17",19.111
"2010-09-18",14.9409
"2010-09-19",15.7908
"2010-09-20",17.6913
"2010-09-21",18.7612
"2010-09-22",19.6711
"2010-09-23",19.2913
"2010-09-24",19.1615
"2010-09-25",20.1111
"2010-09-26",19.5413
"2010-09-27",17.6408
"2010-09-28",16.8005
"2010-09-29",17.4412
"2010-09-30",17.2525
"2010-10-01",10.2827
"2010-10-02",10.7924
"2010-10-03",10.4522
"2010-10-04",8.4928
"2010-10-05",6.0718
"2010-10-06",7.3725
"2010-10-07",8.6527
"2010-10-08",9.2826
"2010-10-09",9.7226
"2010-10-10",11.932
"2010-10-11",13.7219
"2010-10-12",15.2318
"2010-10-13",15.8521
"2010-10-14",5.6426
"2010-10-15",5.9925
"2010-10-16",4.5728
"2010-10-17",6.9325
"2010-10-18",9.0722
"2010-10-19",9.8224
"2010-10-20",9.5122
"2010-10-21",6.7221
"2010-10-22",3.3923
"2010-10-23",4.9623
"2010-10-24",8.9027
"2010-10-25",16.0228
"2010-10-26",19.6627
"2010-10-27",20.6821
"2010-10-28",10.1325
"2010-10-29",2.3729
"2010-10-30",4.342
"2010-10-31",7.2054
"2010-11-01",6.4649
"2010-11-02",6.7149
"2010-11-03",8.4147
"2010-11-04",4.3648
"2010-11-05",3.7349
"2010-11-06",-0.2549
"2010-11-07",-0.7645
"2010-11-08",2.0051
"2010-11-09",4.9346
"2010-11-10",5.1847
"2010-11-11",1.3548
"2010-11-12",0.6455
"2010-11-13",0.3654
"2010-11-14",1.475
"2010-11-15",4.7651
"2010-11-16",10.6854
"2010-11-17",1.9654
"2010-11-18",1.6649
"2010-11-19",2.1457
"2010-11-20",2.9752
"2010-11-21",4.7255
"2010-11-22",7.9146
"2010-11-23",7.1453
"2010-11-24",4.2747
"2010-11-25",6.3856
"2010-11-26",2.4655
"2010-11-27",-1.3752
"2010-11-28",-1.7154
"2010-11-29",1.3451
"2010-11-30",12.0126
"2010-12-01",-3.5666
"2010-12-02",-2.867
"2010-12-03",-2.0977
"2010-12-04",-1.1973
"2010-12-05",-4.8072
"2010-12-06",-6.5274
"2010-12-07",-8.7068
"2010-12-08",-8.4868
"2010-12-09",-6.8376
"2010-12-10",-4.937
"2010-12-11",0.1034
"2010-12-12",-2.9367
"2010-12-13",-7.5877
