,"(%) Minimum Relative Humidity (gridMET) at -79.2103E,35.1464N, 1979-01-01 to 2026-04-10"
"2004-08-26",47.2538
"2004-08-27",56.5363
"2004-08-28",52.4756
"2004-08-29",58.0929
"2004-08-30",65.6403
"2004-08-31",60.3951
"2004-09-01",58.1252
"2004-09-02",48.186
"2004-09-03",51.5224
"2004-09-04",44.6644
"2004-09-05",48.3663
"2004-09-06",60.9781
"2004-09-07",63.2264
"2004-09-08",67.8278
"2004-09-09",59.385
"2004-09-10",56.8871
"2004-09-11",54.3288
"2004-09-12",47.0167
"2004-09-13",46.2522
"2004-09-14",47.1541
"2004-09-15",66.9842
"2004-09-16",57.2951
"2004-09-17",60.0031
"2004-09-18",52.2627
"2004-09-19",43.7805
"2004-09-20",53.9457
"2004-09-21",44.1449
"2004-09-22",40.8346
"2004-09-23",43.3462
"2004-09-24",48.4396
"2004-09-25",50.0634
"2004-09-26",54.0407
"2004-09-27",59.4433
"2004-09-28",72.8149
"2004-09-29",51.4245
"2004-09-30",52.5045
"2004-10-01",58.4193
"2004-10-02",58.8838
"2004-10-03",53.8647
"2004-10-04",45.827
"2004-10-05",45.4229
"2004-10-06",51.5968
"2004-10-07",45.1105
"2004-10-08",48.4454
"2004-10-09",49.6251
"2004-10-10",45.3637
"2004-10-11",44.8191
"2004-10-12",57.0273
"2004-10-13",65.5508
"2004-10-14",50.8523
"2004-10-15",48.6632
"2004-10-16",43.8244
"2004-10-17",35.5221
"2004-10-18",43.9108
"2004-10-19",54.8807
"2004-10-20",56.0858
"2004-10-21",60.35
"2004-10-22",56.7004
"2004-10-23",50.0754
"2004-10-24",59.5343
"2004-10-25",55.7491
"2004-10-26",47.316
"2004-10-27",47.4991
"2004-10-28",64.1992
"2004-10-29",69.3802
"2004-10-30",56.7378
"2004-10-31",40.652
"2004-11-01",47.127
"2004-11-02",47.958
"2004-11-03",49.3442
"2004-11-04",55.6827
"2004-11-05",30.8484
"2004-11-06",28.5108
"2004-11-07",34.9508
"2004-11-08",37.5008
"2004-11-09",29.4614
"2004-11-10",32.8242
"2004-11-11",37.3996
"2004-11-12",48.4854
"2004-11-13",48.2639
"2004-11-14",29.4279
"2004-11-15",30.7932
"2004-11-16",31.3007
"2004-11-17",32.2859
"2004-11-18",32.4927
"2004-11-19",54.4725
"2004-11-20",57.5401
"2004-11-21",46.7349
"2004-11-22",52.7652
"2004-11-23",56.5439
"2004-11-24",60.5674
"2004-11-25",37.2106
"2004-11-26",30.5958
"2004-11-27",36.794
"2004-11-28",42.7732
"2004-11-29",34.2077
"2004-11-30",44.2557
"2004-12-01",33.2234
"2004-12-02",26.7728
"2004-12-03",27.4742
"2004-12-04",31.4009
"2004-12-05",32.9997
"2004-12-06",32.5013
"2004-12-07",47.0494
"2004-12-08",30.2341
"2004-12-09",35.6346
"2004-12-10",45.0531
"2004-12-11",35.6685
"2004-12-12",32.4967
"2004-12-13",28.3732
"2004-12-14",28.0467
"2004-12-15",27.9342
"2004-12-16",24.1653
"2004-12-17",32.3935
"2004-12-18",34.0243
"2004-12-19",33.195
"2004-12-20",18.0347
"2004-12-21",23.3287
"2004-12-22",33.0212
"2004-12-23",59.3684
"2004-12-24",31.0887
"2004-12-25",26.9711
"2004-12-26",33.7011
"2004-12-27",26.3264
"2004-12-28",31.0827
"2004-12-29",38.9136
"2004-12-30",40.4678
"2004-12-31",44.4947
"2005-01-01",42.6505
"2005-01-02",40.9159
"2005-01-03",42.8019
"2005-01-04",47.6265
"2005-01-05",42.2228
"2005-01-06",45.6518
"2005-01-07",37.8337
"2005-01-08",47.213
"2005-01-09",38.0961
"2005-01-10",35.8793
"2005-01-11",38.9605
"2005-01-12",45.2861
"2005-01-13",48.5737
"2005-01-14",41.5114
"2005-01-15",30.9928
"2005-01-16",36.8934
"2005-01-17",21.0734
"2005-01-18",19.8788
"2005-01-19",12.3859
"2005-01-20",26.8044
"2005-01-21",35.3182
"2005-01-22",48.2713
"2005-01-23",21.3236
"2005-01-24",17.9299
"2005-01-25",25.268
"2005-01-26",32.8391
"2005-01-27",31.9772
"2005-01-28",8.6918
"2005-01-29",19.0861
"2005-01-30",47.6886
"2005-01-31",37.0992
"2005-02-01",45.7179
"2005-02-02",43.4729
"2005-02-03",43.1422
"2005-02-04",46.2752
"2005-02-05",35.3085
"2005-02-06",32.1206
"2005-02-07",32.1998
"2005-02-08",33.7296
"2005-02-09",42.026
"2005-02-10",33.9206
"2005-02-11",28.2538
"2005-02-12",27.8586
"2005-02-13",32.6029
"2005-02-14",46.214
"2005-02-15",37.7315
"2005-02-16",41.2362
"2005-02-17",28.9671
"2005-02-18",23.7161
"2005-02-19",29.1512
"2005-02-20",31.8753
"2005-02-21",50.2833
"2005-02-22",43.4291
"2005-02-23",33.9022
"2005-02-24",38.1503
"2005-02-25",44.1939
"2005-02-26",37.0296
"2005-02-27",35.1893
"2005-02-28",41.5423
"2005-03-01",29.2526
"2005-03-02",25.5795
"2005-03-03",23.4212
"2005-03-04",22.7002
"2005-03-05",30.4081
"2005-03-06",29.7845
"2005-03-07",29.0158
"2005-03-08",28.7911
"2005-03-09",29.4176
"2005-03-10",30.4429
"2005-03-11",32.9184
"2005-03-12",27.9645
"2005-03-13",31.6905
"2005-03-14",34.0419
"2005-03-15",29.5635
"2005-03-16",29.3135
"2005-03-17",51.4946
"2005-03-18",31.7323
"2005-03-19",32.6051
"2005-03-20",30.2351
"2005-03-21",27.2737
"2005-03-22",30.6302
"2005-03-23",38.7181
"2005-03-24",32.6921
"2005-03-25",40.4784
"2005-03-26",43.3256
"2005-03-27",42.9952
"2005-03-28",40.685
"2005-03-29",33.5191
"2005-03-30",34.4605
"2005-03-31",33.6241
"2005-04-01",49.96
"2005-04-02",32.4393
"2005-04-03",23.8736
"2005-04-04",24.961
"2005-04-05",24.7441
"2005-04-06",25.7847
"2005-04-07",30.6632
"2005-04-08",40.4675
"2005-04-09",36.9402
"2005-04-10",28.745
"2005-04-11",30.1019
"2005-04-12",32.6896
"2005-04-13",47.7877
"2005-04-14",33.8304
"2005-04-15",30.3185
"2005-04-16",33.9143
"2005-04-17",24.4231
"2005-04-18",24.5745
"2005-04-19",24.9155
"2005-04-20",28.0456
"2005-04-21",27.2006
"2005-04-22",32.0441
"2005-04-23",34.4617
"2005-04-24",25.6822
"2005-04-25",26.4684
"2005-04-26",29.3437
"2005-04-27",27.3097
"2005-04-28",26.0917
"2005-04-29",34.7668
"2005-04-30",41.4366
"2005-05-01",35.6152
"2005-05-02",32.6968
"2005-05-03",31.7828
"2005-05-04",37.4259
"2005-05-05",41.3693
"2005-05-06",51.5628
"2005-05-07",32.2564
"2005-05-08",28.9505
"2005-05-09",27.2776
"2005-05-10",30.0966
"2005-05-11",39.4746
"2005-05-12",34.1482
"2005-05-13",35.8765
"2005-05-14",48.5352
"2005-05-15",41.6378
"2005-05-16",43.67
"2005-05-17",48.4171
"2005-05-18",43.1374
"2005-05-19",41.2821
"2005-05-20",42.5643
"2005-05-21",37.3331
"2005-05-22",41.381
"2005-05-23",36.6128
"2005-05-24",32.5661
"2005-05-25",38.1781
"2005-05-26",37.0182
"2005-05-27",35.9892
"2005-05-28",36.6069
"2005-05-29",30.6798
"2005-05-30",31.6699
"2005-05-31",44.9638
"2005-06-01",51.0942
"2005-06-02",69.6208
"2005-06-03",56.1423
"2005-06-04",51.364
"2005-06-05",53.8031
"2005-06-06",53.1036
"2005-06-07",51.4768
"2005-06-08",49.1993
"2005-06-09",47.6963
"2005-06-10",50.4769
"2005-06-11",54.1096
"2005-06-12",58.5153
"2005-06-13",55.5601
"2005-06-14",49.3277
"2005-06-15",37.918
"2005-06-16",35.2443
"2005-06-17",34.7353
"2005-06-18",32.5982
"2005-06-19",36.3535
"2005-06-20",42.1162
"2005-06-21",41.8964
"2005-06-22",39.4174
"2005-06-23",40.9992
"2005-06-24",40.5768
"2005-06-25",38.0441
"2005-06-26",45.9602
"2005-06-27",53.5316
"2005-06-28",54.0047
"2005-06-29",58.309
"2005-06-30",49.9052
"2005-07-01",49.6908
"2005-07-02",46.7313
"2005-07-03",50.5783
"2005-07-04",56.2397
"2005-07-05",52.6419
"2005-07-06",43.8279
"2005-07-07",45.361
"2005-07-08",46.652
"2005-07-09",46.6936
"2005-07-10",47.0942
"2005-07-11",52.2362
"2005-07-12",54.6529
"2005-07-13",48.5581
"2005-07-14",46.8564
"2005-07-15",53.8986
"2005-07-16",50.6683
"2005-07-17",48.1616
"2005-07-18",45.8744
"2005-07-19",46.6237
"2005-07-20",47.93
"2005-07-21",47.8885
"2005-07-22",48.8824
"2005-07-23",46.0874
"2005-07-24",43.87
"2005-07-25",46.5787
"2005-07-26",37.2463
"2005-07-27",38.9336
"2005-07-28",38.5397
"2005-07-29",42.7904
"2005-07-30",49.4213
"2005-07-31",53.3
"2005-08-01",51.979
"2005-08-02",45.1932
"2005-08-03",43.5831
"2005-08-04",43.3081
"2005-08-05",44.5814
"2005-08-06",47.3104
"2005-08-07",54.2486
"2005-08-08",51.7823
"2005-08-09",55.9483
"2005-08-10",50.9317
"2005-08-11",55.2867
"2005-08-12",49.2387
"2005-08-13",49.5721
"2005-08-14",52.2431
"2005-08-15",45.4538
"2005-08-16",46.3499
"2005-08-17",50.4174
"2005-08-18",55.2826
"2005-08-19",54.2246
"2005-08-20",47.8199
"2005-08-21",43.4729
"2005-08-22",40.663
"2005-08-23",46.7765
"2005-08-24",54.9693
"2005-08-25",44.2478
"2005-08-26",48.0095
"2005-08-27",51.4816
"2005-08-28",51.572
"2005-08-29",54.2487
"2005-08-30",55.3753
"2005-08-31",45.9131
"2005-09-01",40.1908
"2005-09-02",38.4197
"2005-09-03",30.6561
"2005-09-04",32.713
"2005-09-05",40.9509
"2005-09-06",43.4158
"2005-09-07",44.4158
"2005-09-08",37.0258
"2005-09-09",29.6255
"2005-09-10",33.909
"2005-09-11",33.9475
"2005-09-12",41.5769
"2005-09-13",49.7039
"2005-09-14",50.7057
"2005-09-15",42.4266
"2005-09-16",40.6653
"2005-09-17",35.9925
"2005-09-18",41.9609
"2005-09-19",41.7636
"2005-09-20",43.3778
"2005-09-21",43.6123
"2005-09-22",48.5343
"2005-09-23",42.5808
"2005-09-24",44.4639
"2005-09-25",53.8934
"2005-09-26",55.67
"2005-09-27",37.8691
"2005-09-28",34.4912
"2005-09-29",42.0207
"2005-09-30",45.2242
"2005-10-01",54.3612
"2005-10-02",42.6145
"2005-10-03",43.5935
"2005-10-04",44.9692
"2005-10-05",47.9688
"2005-10-06",57.197
"2005-10-07",65.5158
"2005-10-08",58.6999
"2005-10-09",60.3816
"2005-10-10",69.5643
"2005-10-11",69.3394
"2005-10-12",65.5503
"2005-10-13",61.3347
"2005-10-14",44.6136
"2005-10-15",37.0012
"2005-10-16",25.3374
"2005-10-17",31.707
"2005-10-18",35.654
"2005-10-19",40.2929
"2005-10-20",43.1528
"2005-10-21",38.1282
"2005-10-22",46.2311
"2005-10-23",33.9033
"2005-10-24",36.2523
"2005-10-25",34.6102
"2005-10-26",37.852
"2005-10-27",35.7237
"2005-10-28",36.6438
"2005-10-29",32.9479
"2005-10-30",29.6701
"2005-10-31",29.4947
"2005-11-01",32.7896
"2005-11-02",18.9219
"2005-11-03",25.0711
"2005-11-04",31.0313
"2005-11-05",38.5847
"2005-11-06",38.2213
"2005-11-07",29.4696
"2005-11-08",35.706
"2005-11-09",39.4059
"2005-11-10",20.2522
"2005-11-11",19.2329
"2005-11-12",21.013
"2005-11-13",28.6137
"2005-11-14",45.1075
"2005-11-15",50.2844
"2005-11-16",46.8573
"2005-11-17",27.0267
"2005-11-18",23.2564
"2005-11-19",20.2709
"2005-11-20",26.9075
"2005-11-21",69.4037
"2005-11-22",39.8883
"2005-11-23",28.528
"2005-11-24",35.4911
"2005-11-25",26.0869
"2005-11-26",29.5689
"2005-11-27",36.3299
"2005-11-28",65.7687
"2005-11-29",63.2799
"2005-11-30",42.6688
"2005-12-01",43.661
"2005-12-02",27.172
"2005-12-03",31.555
"2005-12-04",43.7397
"2005-12-05",54.4867
"2005-12-06",39.1064
"2005-12-07",31.8096
"2005-12-08",32.6188
"2005-12-09",43.4736
"2005-12-10",38.7562
"2005-12-11",37.7553
"2005-12-12",42.8417
"2005-12-13",35.0111
"2005-12-14",24.9625
"2005-12-15",44.3578
"2005-12-16",38.7856
"2005-12-17",37.7826
"2005-12-18",43.5046
"2005-12-19",37.4213
"2005-12-20",25.494
"2005-12-21",21.0293
"2005-12-22",28.6759
"2005-12-23",37.0152
"2005-12-24",37.782
"2005-12-25",47.1032
"2005-12-26",37.7939
"2005-12-27",33.0856
"2005-12-28",35.6036
"2005-12-29",45.1723
"2005-12-30",40.8498
"2005-12-31",50.5438
"2006-01-01",29.3701
"2006-01-02",38.6256
"2006-01-03",45.7893
"2006-01-04",45.0143
"2006-01-05",42.9096
"2006-01-06",38.0352
"2006-01-07",33.6911
"2006-01-08",38.5112
"2006-01-09",44.5294
"2006-01-10",50.6395
"2006-01-11",52.1287
"2006-01-12",47.9064
"2006-01-13",51.0085
"2006-01-14",36.3978
"2006-01-15",28.0202
"2006-01-16",33.3073
"2006-01-17",42.8459
"2006-01-18",31.0349
"2006-01-19",32.0971
"2006-01-20",39.1922
"2006-01-21",50.2238
"2006-01-22",54.8904
"2006-01-23",64.077
"2006-01-24",45.5046
"2006-01-25",25.9307
"2006-01-26",28.0545
"2006-01-27",27.2527
"2006-01-28",29.4937
"2006-01-29",43.25
"2006-01-30",46.4676
"2006-01-31",32.3363
"2006-02-01",30.0153
"2006-02-02",37.3435
"2006-02-03",38.3432
"2006-02-04",37.0882
"2006-02-05",30.8679
"2006-02-06",30.3154
"2006-02-07",26.7972
"2006-02-08",22.1355
"2006-02-09",27.3689
"2006-02-10",28.8795
"2006-02-11",39.8265
"2006-02-12",30.3637
"2006-02-13",29.8259
"2006-02-14",32.7571
"2006-02-15",30.6918
"2006-02-16",35.9038
"2006-02-17",33.6941
"2006-02-18",34.6461
"2006-02-19",29.2806
"2006-02-20",34.3742
"2006-02-21",39.3694
"2006-02-22",43.4135
"2006-02-23",32.2682
"2006-02-24",19.2709
"2006-02-25",24.4999
"2006-02-26",23.4214
"2006-02-27",19.5694
"2006-02-28",27.504
"2006-03-01",31.8047
"2006-03-02",40.7113
"2006-03-03",28.8768
"2006-03-04",22.8635
"2006-03-05",21.9142
"2006-03-06",26.3554
"2006-03-07",23.6176
"2006-03-08",26.8552
"2006-03-09",30.2787
"2006-03-10",35.7388
"2006-03-11",37.7355
"2006-03-12",37.2468
"2006-03-13",33.29
"2006-03-14",22.2005
"2006-03-15",16.9882
"2006-03-16",19.4832
"2006-03-17",22.5545
"2006-03-18",18.0724
"2006-03-19",17.2909
"2006-03-20",19.1249
"2006-03-21",45.895
"2006-03-22",27.8785
"2006-03-23",27.7787
"2006-03-24",28.589
"2006-03-25",31.3378
"2006-03-26",26.4978
"2006-03-27",26.7429
"2006-03-28",28.7314
"2006-03-29",30.5848
"2006-03-30",28.2337
"2006-03-31",32.7795
"2006-04-01",38.3001
"2006-04-02",29.4662
"2006-04-03",35.2273
"2006-04-04",23.8599
"2006-04-05",22.2598
"2006-04-06",19.3849
"2006-04-07",23.8077
"2006-04-08",30.4509
"2006-04-09",27.8081
"2006-04-10",24.4089
"2006-04-11",24.358
"2006-04-12",28.4774
"2006-04-13",34.6543
"2006-04-14",33.2383
"2006-04-15",31.0959
"2006-04-16",32.8632
"2006-04-17",37.3282
"2006-04-18",26.0436
"2006-04-19",31.939
"2006-04-20",31.1956
"2006-04-21",30.8798
"2006-04-22",31.4015
"2006-04-23",31.1704
"2006-04-24",31.4479
"2006-04-25",33.3797
"2006-04-26",34.065
"2006-04-27",54.8344
"2006-04-28",27.2493
"2006-04-29",24.704
"2006-04-30",26.9941
"2006-05-01",36.3604
"2006-05-02",36.0505
"2006-05-03",31.1242
"2006-05-04",30.7729
"2006-05-05",34.3969
"2006-05-06",34.4237
"2006-05-07",36.9509
"2006-05-08",56.4528
"2006-05-09",50.1223
"2006-05-10",52.7318
"2006-05-11",49.205
"2006-05-12",33.0787
"2006-05-13",32.8747
"2006-05-14",37.4557
"2006-05-15",36.0414
"2006-05-16",33.6287
"2006-05-17",36.9033
"2006-05-18",36.595
"2006-05-19",26.4403
"2006-05-20",34.7595
"2006-05-21",35.7857
"2006-05-22",36.8017
"2006-05-23",30.82
"2006-05-24",34.7041
"2006-05-25",35.7211
"2006-05-26",37.4731
"2006-05-27",36.0636
"2006-05-28",37.4692
"2006-05-29",36.8264
"2006-05-30",36.0441
"2006-05-31",37.1102
"2006-06-01",49.5383
"2006-06-02",55.7024
"2006-06-03",40.7011
"2006-06-04",34.0245
"2006-06-05",35.0812
"2006-06-06",42.1477
"2006-06-07",35.0985
"2006-06-08",38.4129
"2006-06-09",35.997
"2006-06-10",35.2472
"2006-06-11",39.2713
"2006-06-12",41.6725
"2006-06-13",48.7378
"2006-06-14",60.7337
"2006-06-15",38.7063
"2006-06-16",42.257
"2006-06-17",44.903
"2006-06-18",47.3397
"2006-06-19",48.826
"2006-06-20",39.573
"2006-06-21",43.3359
"2006-06-22",43.5624
"2006-06-23",44.6967
"2006-06-24",47.7246
"2006-06-25",55.0195
"2006-06-26",60.1696
"2006-06-27",60.1387
"2006-06-28",48.7562
"2006-06-29",41.3279
"2006-06-30",37.203
"2006-07-01",41.0424
"2006-07-02",41.2348
"2006-07-03",40.4751
"2006-07-04",43.0192
"2006-07-05",41.8487
"2006-07-06",46.8469
"2006-07-07",42.5063
"2006-07-08",38.3617
"2006-07-09",41.8308
"2006-07-10",41.9916
"2006-07-11",45.7015
"2006-07-12",49.6735
"2006-07-13",46.8245
"2006-07-14",47.6321
"2006-07-15",40.9808
"2006-07-16",40.19
"2006-07-17",32.8807
"2006-07-18",35.9096
"2006-07-19",39.1769
"2006-07-20",42.1763
"2006-07-21",44.7563
"2006-07-22",45.5506
"2006-07-23",45.5371
"2006-07-24",53.4424
"2006-07-25",49.3685
"2006-07-26",46.8419
"2006-07-27",44.7383
"2006-07-28",43.3075
"2006-07-29",40.4505
"2006-07-30",43.8958
"2006-07-31",45.4833
"2006-08-01",43.8798
"2006-08-02",42.4729
"2006-08-03",40.9788
"2006-08-04",35.9474
"2006-08-05",38.0631
"2006-08-06",51.4785
"2006-08-07",46.8508
"2006-08-08",42.2106
"2006-08-09",43.9712
"2006-08-10",51.2333
"2006-08-11",51.6232
"2006-08-12",57.5734
"2006-08-13",46.4057
"2006-08-14",47.7277
"2006-08-15",48.7964
"2006-08-16",46.0404
"2006-08-17",39.9937
"2006-08-18",41.6105
"2006-08-19",46.1922
"2006-08-20",48.8982
"2006-08-21",45.2423
"2006-08-22",50.9712
"2006-08-23",53.5574
"2006-08-24",41.1822
"2006-08-25",37.4607
"2006-08-26",37.1917
"2006-08-27",42.2305
"2006-08-28",43.7252
"2006-08-29",50.6329
"2006-08-30",50.3197
"2006-08-31",57.1097
"2006-09-01",69.8499
"2006-09-02",53.8968
"2006-09-03",58.4582
"2006-09-04",58.7832
"2006-09-05",57.92
"2006-09-06",57.257
"2006-09-07",46.66
"2006-09-08",47.4105
"2006-09-09",44.5506
"2006-09-10",47.0593
"2006-09-11",41.8383
"2006-09-12",45.2702
"2006-09-13",54.6986
"2006-09-14",59.9916
"2006-09-15",43.5115
"2006-09-16",43.2373
"2006-09-17",46.0181
"2006-09-18",48.6018
"2006-09-19",48.4656
"2006-09-20",35.5815
"2006-09-21",39.3504
"2006-09-22",52.5455
"2006-09-23",48.2177
"2006-09-24",49.0945
"2006-09-25",41.4802
"2006-09-26",35.8423
"2006-09-27",38.4821
"2006-09-28",42.217
"2006-09-29",34.602
"2006-09-30",35.4525
"2006-10-01",35.6373
"2006-10-02",28.8994
"2006-10-03",30.3195
"2006-10-04",36.1193
"2006-10-05",34.6975
"2006-10-06",34.8956
"2006-10-07",53.045
"2006-10-08",58.1919
"2006-10-09",56.9389
"2006-10-10",45.4022
"2006-10-11",45.8379
"2006-10-12",29.5841
"2006-10-13",29.5469
"2006-10-14",24.9225
"2006-10-15",24.2578
"2006-10-16",27.2861
"2006-10-17",42.9609
"2006-10-18",57.8235
"2006-10-19",57.9774
"2006-10-20",42.1299
"2006-10-21",36.52
"2006-10-22",42.1312
"2006-10-23",37.6125
"2006-10-24",33.2415
"2006-10-25",34.379
"2006-10-26",36.6117
"2006-10-27",41.3825
"2006-10-28",39.3752
"2006-10-29",30.6811
"2006-10-30",34.676
"2006-10-31",39.4486
"2006-11-01",35.9
"2006-11-02",32.2555
"2006-11-03",24.9023
"2006-11-04",27.3248
"2006-11-05",26.4576
"2006-11-06",32.4716
"2006-11-07",51.4896
"2006-11-08",50.4982
"2006-11-09",41.6747
"2006-11-10",34.3075
"2006-11-11",39.3093
"2006-11-12",39.1155
"2006-11-13",48.9142
"2006-11-14",37.6202
"2006-11-15",43.0434
"2006-11-16",54.0666
"2006-11-17",39.0592
"2006-11-18",39.9011
"2006-11-19",39.1885
"2006-11-20",38.5015
"2006-11-21",48.7871
"2006-11-22",71.6291
"2006-11-23",61.9803
"2006-11-24",39.0639
"2006-11-25",31.6601
"2006-11-26",39.6783
"2006-11-27",47.2172
"2006-11-28",50.8613
"2006-11-29",50.1374
"2006-11-30",53.3
"2006-12-01",53.3495
"2006-12-02",27.1814
"2006-12-03",34.694
"2006-12-04",30.422
"2006-12-05",24.7962
"2006-12-06",30.476
"2006-12-07",31.8809
"2006-12-08",19.7127
"2006-12-09",18.6686
"2006-12-10",21.9463
"2006-12-11",31.8801
"2006-12-12",34.4464
"2006-12-13",47.7911
"2006-12-14",50.0204
"2006-12-15",38.3823
"2006-12-16",30.0349
"2006-12-17",39.9093
"2006-12-18",40.9148
"2006-12-19",35.568
"2006-12-20",29.5185
"2006-12-21",36.9527
"2006-12-22",65.2927
"2006-12-23",48.8266
"2006-12-24",33.0068
"2006-12-25",42.0435
"2006-12-26",48.4362
"2006-12-27",35.9009
"2006-12-28",37.3871
"2006-12-29",40.6686
"2006-12-30",43.3164
"2006-12-31",54.0927
"2007-01-01",54.1365
"2007-01-02",32.4014
"2007-01-03",39.5491
"2007-01-04",48.9869
"2007-01-05",51.7446
"2007-01-06",40.5238
"2007-01-07",42.0659
"2007-01-08",37.2187
"2007-01-09",27.3731
"2007-01-10",27.3182
"2007-01-11",24.6509
"2007-01-12",33.0376
"2007-01-13",44.3814
"2007-01-14",44.0052
"2007-01-15",43.753
"2007-01-16",43.7316
"2007-01-17",26.2384
"2007-01-18",32.5307
"2007-01-19",31.735
"2007-01-20",24.1257
"2007-01-21",26.5239
"2007-01-22",54.6397
"2007-01-23",36.3182
"2007-01-24",32.7981
"2007-01-25",30.8329
"2007-01-26",25.8254
"2007-01-27",28.9072
"2007-01-28",32.6436
"2007-01-29",23.7293
"2007-01-30",24.4834
"2007-01-31",23.2483
"2007-02-01",18.2649
"2007-02-02",48.2335
"2007-02-03",20.6539
"2007-02-04",21.4325
"2007-02-05",18.4039
"2007-02-06",18.8409
"2007-02-07",24.2368
"2007-02-08",20.6754
"2007-02-09",14.5224
"2007-02-10",18.8047
"2007-02-11",18.1594
"2007-02-12",22.1577
"2007-02-13",36.2456
"2007-02-14",34.1336
"2007-02-15",16.9072
"2007-02-16",19.5409
"2007-02-17",20.3181
"2007-02-18",26.3349
"2007-02-19",25.0765
"2007-02-20",29.5488
"2007-02-21",37.7712
"2007-02-22",22.1971
"2007-02-23",18.708
"2007-02-24",18.9861
"2007-02-25",24.3285
"2007-02-26",25.7902
"2007-02-27",22.527
"2007-02-28",22.033
"2007-03-01",31.5751
"2007-03-02",25.5441
"2007-03-03",18.1822
"2007-03-04",21.1937
"2007-03-05",23.4211
"2007-03-06",22.3255
"2007-03-07",31.5855
"2007-03-08",30.3149
"2007-03-09",40.3612
"2007-03-10",33.8916
"2007-03-11",27.4011
"2007-03-12",29.0288
"2007-03-13",25.6656
"2007-03-14",28.732
"2007-03-15",29.4597
"2007-03-16",38.8685
"2007-03-17",25.8034
"2007-03-18",23.0732
"2007-03-19",24.0955
"2007-03-20",33.4503
"2007-03-21",36.6265
"2007-03-22",42.4362
"2007-03-23",34.4997
"2007-03-24",33.397
"2007-03-25",31.7064
"2007-03-26",35.8255
"2007-03-27",37.1638
"2007-03-28",29.8501
"2007-03-29",29.9385
"2007-03-30",20.5983
"2007-03-31",24.8707
"2007-04-01",39.0786
"2007-04-02",33.7047
"2007-04-03",26.7093
"2007-04-04",24.6721
"2007-04-05",22.7051
"2007-04-06",24.0139
"2007-04-07",20.5292
"2007-04-08",21.2898
"2007-04-09",21.5085
"2007-04-10",21.6991
"2007-04-11",28.8656
"2007-04-12",25.5888
"2007-04-13",25.4521
"2007-04-14",29.5665
"2007-04-15",37.8674
"2007-04-16",22.5786
"2007-04-17",26.845
"2007-04-18",27.9509
"2007-04-19",30.9523
"2007-04-20",31.3921
"2007-04-21",22.1493
"2007-04-22",22.0275
"2007-04-23",25.754
"2007-04-24",30.9451
"2007-04-25",30.394
"2007-04-26",34.4662
"2007-04-27",35.4354
"2007-04-28",26.5991
"2007-04-29",25.3431
"2007-04-30",22.528
"2007-05-01",26.1336
"2007-05-02",30.2177
"2007-05-03",30.7417
"2007-05-04",43.2539
"2007-05-05",57.4528
"2007-05-06",29.7252
"2007-05-07",32.0931
"2007-05-08",40.6526
"2007-05-09",46.2274
"2007-05-10",42.9366
"2007-05-11",41.7512
"2007-05-12",41.6532
"2007-05-13",42.1535
"2007-05-14",25.7301
"2007-05-15",31.2122
"2007-05-16",38.2532
"2007-05-17",36.5787
"2007-05-18",35.8267
"2007-05-19",27.8567
"2007-05-20",25.2233
"2007-05-21",26.7363
"2007-05-22",27.9673
"2007-05-23",32.0666
"2007-05-24",36.3134
"2007-05-25",35.6336
"2007-05-26",37.1086
"2007-05-27",33.854
"2007-05-28",33.3492
"2007-05-29",25.4375
"2007-05-30",26.7956
"2007-05-31",37.947
"2007-06-01",46.4308
"2007-06-02",43.3307
"2007-06-03",50.9217
"2007-06-04",36.4978
"2007-06-05",31.4937
"2007-06-06",31.8366
"2007-06-07",37.2634
"2007-06-08",40.9722
"2007-06-09",35.5022
"2007-06-10",38.7342
"2007-06-11",44.7769
"2007-06-12",45.706
"2007-06-13",46.3432
"2007-06-14",53.0368
"2007-06-15",50.0119
"2007-06-16",44.5683
"2007-06-17",37.6227
"2007-06-18",35.0469
"2007-06-19",36.0101
"2007-06-20",38.1397
"2007-06-21",33.9886
"2007-06-22",28.2154
"2007-06-23",30.2957
"2007-06-24",39.4258
"2007-06-25",44.2701
"2007-06-26",41.2351
"2007-06-27",43.8669
"2007-06-28",45.0365
"2007-06-29",45.5599
"2007-06-30",43.3359
"2007-07-01",36.3686
"2007-07-02",31.4366
"2007-07-03",39.2001
"2007-07-04",33.9313
"2007-07-05",37.41
"2007-07-06",34.6935
"2007-07-07",35.4951
"2007-07-08",41.8352
"2007-07-09",42.5899
"2007-07-10",42.8802
"2007-07-11",42.3827
"2007-07-12",38.3002
"2007-07-13",31.8861
"2007-07-14",37.7416
"2007-07-15",41.5576
"2007-07-16",41.9417
"2007-07-17",42.5398
"2007-07-18",42.9034
"2007-07-19",38.1935
"2007-07-20",38.84
"2007-07-21",34.5232
"2007-07-22",31.8947
"2007-07-23",29.8881
"2007-07-24",31.3283
"2007-07-25",31.9648
"2007-07-26",34.1338
"2007-07-27",40.77
"2007-07-28",43.4103
"2007-07-29",44.923
"2007-07-30",55.3204
"2007-07-31",49.1405
"2007-08-01",42.4521
"2007-08-02",40.069
"2007-08-03",40.1401
"2007-08-04",38.2895
